"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/approx_kl_divergence","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/approx_kl_divergence__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/approx_kl_divergence__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/approx_kl_divergence","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/approx_kl_divergence__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/approx_kl_divergence__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/approx_kl_divergence","20260203_144832_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MAX","20260203_141744_traj_reward_fresh - offpolicy/approx_kl_divergence","20260203_141744_traj_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260203_141744_traj_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/approx_kl_divergence","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/approx_kl_divergence__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/approx_kl_divergence__MAX","20260201_191332_traj_reward_fresh - offpolicy/approx_kl_divergence","20260201_191332_traj_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260201_191332_traj_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/approx_kl_divergence","20260131_160147_step_reward_fresh_configA - offpolicy/approx_kl_divergence__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/approx_kl_divergence__MAX","20260131_160100_step_reward_fresh - offpolicy/approx_kl_divergence","20260131_160100_step_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260131_160100_step_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260131_155522_traj_reward_fresh - offpolicy/approx_kl_divergence","20260131_155522_traj_reward_fresh - offpolicy/approx_kl_divergence__MIN","20260131_155522_traj_reward_fresh - offpolicy/approx_kl_divergence__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/approx_kl_divergence","20260131_155911_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/approx_kl_divergence__MAX"
"206","-0.0032852021977305412","-0.0032852021977305412","-0.0032852021977305412","-0.008746953681111336","-0.008746953681111336","-0.008746953681111336","0.0040462445467710495","0.0040462445467710495","0.0040462445467710495","0.17078912258148193","0.17078912258148193","0.17078912258148193","-0.010919639840722084","-0.010919639840722084","-0.010919639840722084","0.16084983944892883","0.16084983944892883","0.16084983944892883","9.798834800720215","9.798834800720215","9.798834800720215","1.472205400466919","1.472205400466919","1.472205400466919","0.21401666104793549","0.21401666104793549","0.21401666104793549","-0.046562593430280685","-0.046562593430280685","-0.046562593430280685"
"207","-0.0077490066178143024","-0.0077490066178143024","-0.0077490066178143024","0.060605768114328384","0.060605768114328384","0.060605768114328384","0.01995682716369629","0.01995682716369629","0.01995682716369629","0.09854628145694733","0.09854628145694733","0.09854628145694733","-0.011585339903831482","-0.011585339903831482","-0.011585339903831482","0.21156524121761322","0.21156524121761322","0.21156524121761322","9.630155563354492","9.630155563354492","9.630155563354492","1.4244030714035034","1.4244030714035034","1.4244030714035034","0.17957405745983124","0.17957405745983124","0.17957405745983124","-0.052938226610422134","-0.052938226610422134","-0.052938226610422134"
"208","0.04797498509287834","0.04797498509287834","0.04797498509287834","-0.014684347435832024","-0.014684347435832024","-0.014684347435832024","0.02661852352321148","0.02661852352321148","0.02661852352321148","0.15115521848201752","0.15115521848201752","0.15115521848201752","0.009383664466440678","0.009383664466440678","0.009383664466440678","0.2541772723197937","0.2541772723197937","0.2541772723197937","9.28441333770752","9.28441333770752","9.28441333770752","1.0201250314712524","1.0201250314712524","1.0201250314712524","0.1838073581457138","0.1838073581457138","0.1838073581457138","-0.011985581368207932","-0.011985581368207932","-0.011985581368207932"
"209","0.004652050789445639","0.004652050789445639","0.004652050789445639","-0.005904120393097401","-0.005904120393097401","-0.005904120393097401","0.020934710279107094","0.020934710279107094","0.020934710279107094","0.15512488782405853","0.15512488782405853","0.15512488782405853","0.012887935154139996","0.012887935154139996","0.012887935154139996","0.16429173946380615","0.16429173946380615","0.16429173946380615","9.866671562194824","9.866671562194824","9.866671562194824","1.1605453491210938","1.1605453491210938","1.1605453491210938","0.16237841546535492","0.16237841546535492","0.16237841546535492","-0.046146806329488754","-0.046146806329488754","-0.046146806329488754"
"210","0.007002193946391344","0.007002193946391344","0.007002193946391344","-0.016226932406425476","-0.016226932406425476","-0.016226932406425476","0.017286377027630806","0.017286377027630806","0.017286377027630806","0.1539854109287262","0.1539854109287262","0.1539854109287262","-0.01188307348638773","-0.01188307348638773","-0.01188307348638773","0.11831532418727875","0.11831532418727875","0.11831532418727875","12.20665168762207","12.20665168762207","12.20665168762207","1.455811619758606","1.455811619758606","1.455811619758606","0.16332732141017914","0.16332732141017914","0.16332732141017914","-0.05565987154841423","-0.05565987154841423","-0.05565987154841423"
"211","0.00323680997826159","0.00323680997826159","0.00323680997826159","-0.021888114511966705","-0.021888114511966705","-0.021888114511966705","0.01802343688905239","0.01802343688905239","0.01802343688905239","0.1281667798757553","0.1281667798757553","0.1281667798757553","-0.004353595897555351","-0.004353595897555351","-0.004353595897555351","0.18162988126277924","0.18162988126277924","0.18162988126277924","10.409464836120605","10.409464836120605","10.409464836120605","0.9815214276313782","0.9815214276313782","0.9815214276313782","0.16757963597774506","0.16757963597774506","0.16757963597774506","0.10535626858472824","0.10535626858472824","0.10535626858472824"
"212","0.010254713706672192","0.010254713706672192","0.010254713706672192","-0.005180032923817635","-0.005180032923817635","-0.005180032923817635","0.026985015720129013","0.026985015720129013","0.026985015720129013","0.14630796015262604","0.14630796015262604","0.14630796015262604","-0.02876676432788372","-0.02876676432788372","-0.02876676432788372","0.16777443885803223","0.16777443885803223","0.16777443885803223","9.939410209655762","9.939410209655762","9.939410209655762","1.3565833568572998","1.3565833568572998","1.3565833568572998","0.12931308150291443","0.12931308150291443","0.12931308150291443","-0.06937247514724731","-0.06937247514724731","-0.06937247514724731"
"213","-0.0013966078404337168","-0.0013966078404337168","-0.0013966078404337168","-0.006699607707560062","-0.006699607707560062","-0.006699607707560062","0.010201826691627502","0.010201826691627502","0.010201826691627502","0.14984743297100067","0.14984743297100067","0.14984743297100067","0.013242458924651146","0.013242458924651146","0.013242458924651146","0.1356496661901474","0.1356496661901474","0.1356496661901474","10.102778434753418","10.102778434753418","10.102778434753418","1.8003422021865845","1.8003422021865845","1.8003422021865845","0.1669495403766632","0.1669495403766632","0.1669495403766632","-0.06676799803972244","-0.06676799803972244","-0.06676799803972244"
"214","0.011386594735085964","0.011386594735085964","0.011386594735085964","-0.0010445264633744955","-0.0010445264633744955","-0.0010445264633744955","0.015658186748623848","0.015658186748623848","0.015658186748623848","0.12702426314353943","0.12702426314353943","0.12702426314353943","-0.014238501898944378","-0.014238501898944378","-0.014238501898944378","0.13204331696033478","0.13204331696033478","0.13204331696033478","8.954748153686523","8.954748153686523","8.954748153686523","1.7266552448272705","1.7266552448272705","1.7266552448272705","0.1917605698108673","0.1917605698108673","0.1917605698108673","-0.0675429180264473","-0.0675429180264473","-0.0675429180264473"
"215","-0.011550512164831161","-0.011550512164831161","-0.011550512164831161","-0.013266327790915966","-0.013266327790915966","-0.013266327790915966","0.014395972713828087","0.014395972713828087","0.014395972713828087","0.15358415246009827","0.15358415246009827","0.15358415246009827","-0.011107590980827808","-0.011107590980827808","-0.011107590980827808","0.16755369305610657","0.16755369305610657","0.16755369305610657","9.254974365234375","9.254974365234375","9.254974365234375","1.6257977485656738","1.6257977485656738","1.6257977485656738","0.20493288338184357","0.20493288338184357","0.20493288338184357","-0.0689489096403122","-0.0689489096403122","-0.0689489096403122"
"216","-0.018082689493894577","-0.018082689493894577","-0.018082689493894577","-0.010207714512944221","-0.010207714512944221","-0.010207714512944221","0.01325292605906725","0.01325292605906725","0.01325292605906725","0.11944768577814102","0.11944768577814102","0.11944768577814102","-0.028590034693479538","-0.028590034693479538","-0.028590034693479538","0.2131921797990799","0.2131921797990799","0.2131921797990799","9.700577735900879","9.700577735900879","9.700577735900879","1.0620144605636597","1.0620144605636597","1.0620144605636597","0.22961030900478363","0.22961030900478363","0.22961030900478363","-0.043670833110809326","-0.043670833110809326","-0.043670833110809326"
"217","-0.005385573487728834","-0.005385573487728834","-0.005385573487728834","-0.015899676829576492","-0.015899676829576492","-0.015899676829576492","0.013467561453580856","0.013467561453580856","0.013467561453580856","0.13690175116062164","0.13690175116062164","0.13690175116062164","0.01627262309193611","0.01627262309193611","0.01627262309193611","0.17100554704666138","0.17100554704666138","0.17100554704666138","10.26776123046875","10.26776123046875","10.26776123046875","1.3225258588790894","1.3225258588790894","1.3225258588790894","0.17775024473667145","0.17775024473667145","0.17775024473667145","-0.08601298183202744","-0.08601298183202744","-0.08601298183202744"
"218","0.002204891061410308","0.002204891061410308","0.002204891061410308","-0.022530771791934967","-0.022530771791934967","-0.022530771791934967","0.008736547082662582","0.008736547082662582","0.008736547082662582","0.1611466407775879","0.1611466407775879","0.1611466407775879","0.01511810626834631","0.01511810626834631","0.01511810626834631","0.1255670040845871","0.1255670040845871","0.1255670040845871","9.291450500488281","9.291450500488281","9.291450500488281","1.3825643062591553","1.3825643062591553","1.3825643062591553","0.14848293364048004","0.14848293364048004","0.14848293364048004","-0.04769791290163994","-0.04769791290163994","-0.04769791290163994"
"219","-0.010953562334179878","-0.010953562334179878","-0.010953562334179878","-0.014553899876773357","-0.014553899876773357","-0.014553899876773357","-0.018185624852776527","-0.018185624852776527","-0.018185624852776527","0.14066709578037262","0.14066709578037262","0.14066709578037262","-0.01042843982577324","-0.01042843982577324","-0.01042843982577324","0.1760641187429428","0.1760641187429428","0.1760641187429428","10.812371253967285","10.812371253967285","10.812371253967285","1.5608594417572021","1.5608594417572021","1.5608594417572021","0.1447453498840332","0.1447453498840332","0.1447453498840332","-0.06388513743877411","-0.06388513743877411","-0.06388513743877411"
"220","0.014602418057620525","0.014602418057620525","0.014602418057620525","-0.011549623683094978","-0.011549623683094978","-0.011549623683094978","-0.030574791133403778","-0.030574791133403778","-0.030574791133403778","0.15508227050304413","0.15508227050304413","0.15508227050304413","-0.008012277074158192","-0.008012277074158192","-0.008012277074158192","0.15955835580825806","0.15955835580825806","0.15955835580825806","9.744710922241211","9.744710922241211","9.744710922241211","1.5477412939071655","1.5477412939071655","1.5477412939071655","0.17581556737422943","0.17581556737422943","0.17581556737422943","-0.04976991191506386","-0.04976991191506386","-0.04976991191506386"
"221","-0.008414282463490963","-0.008414282463490963","-0.008414282463490963","-0.005019459407776594","-0.005019459407776594","-0.005019459407776594","-0.017284229397773743","-0.017284229397773743","-0.017284229397773743","0.18859054148197174","0.18859054148197174","0.18859054148197174","-0.007129940669983625","-0.007129940669983625","-0.007129940669983625","0.20154444873332977","0.20154444873332977","0.20154444873332977","10.84298324584961","10.84298324584961","10.84298324584961","1.2381305694580078","1.2381305694580078","1.2381305694580078","0.16823168098926544","0.16823168098926544","0.16823168098926544","-0.03403143212199211","-0.03403143212199211","-0.03403143212199211"
"222","-0.002187506528571248","-0.002187506528571248","-0.002187506528571248","-0.01018531434237957","-0.01018531434237957","-0.01018531434237957","-0.00585774052888155","-0.00585774052888155","-0.00585774052888155","0.1346515268087387","0.1346515268087387","0.1346515268087387","-0.00011889102461282164","-0.00011889102461282164","-0.00011889102461282164","0.12150659412145615","0.12150659412145615","0.12150659412145615","8.882896423339844","8.882896423339844","8.882896423339844","1.2919055223464966","1.2919055223464966","1.2919055223464966","0.19703465700149536","0.19703465700149536","0.19703465700149536","-0.08550405502319336","-0.08550405502319336","-0.08550405502319336"
"223","-0.003056952031329274","-0.003056952031329274","-0.003056952031329274","-0.018370438367128372","-0.018370438367128372","-0.018370438367128372","-0.00924997590482235","-0.00924997590482235","-0.00924997590482235","0.14558982849121094","0.14558982849121094","0.14558982849121094","-0.01908159628510475","-0.01908159628510475","-0.01908159628510475","0.1818169355392456","0.1818169355392456","0.1818169355392456","9.758429527282715","9.758429527282715","9.758429527282715","1.8134757280349731","1.8134757280349731","1.8134757280349731","0.2738799750804901","0.2738799750804901","0.2738799750804901","-0.0377979651093483","-0.0377979651093483","-0.0377979651093483"
"224","-0.013128377497196198","-0.013128377497196198","-0.013128377497196198","-0.023807883262634277","-0.023807883262634277","-0.023807883262634277","-0.0039521981962025166","-0.0039521981962025166","-0.0039521981962025166","0.14575862884521484","0.14575862884521484","0.14575862884521484","-0.025483202189207077","-0.025483202189207077","-0.025483202189207077","0.1783323734998703","0.1783323734998703","0.1783323734998703","9.636801719665527","9.636801719665527","9.636801719665527","1.767179012298584","1.767179012298584","1.767179012298584","0.1676786243915558","0.1676786243915558","0.1676786243915558","-0.024865126237273216","-0.024865126237273216","-0.024865126237273216"
"225","-0.009544786997139454","-0.009544786997139454","-0.009544786997139454","-0.03041796199977398","-0.03041796199977398","-0.03041796199977398","-0.03060164302587509","-0.03060164302587509","-0.03060164302587509","0.12080816924571991","0.12080816924571991","0.12080816924571991","-0.00280153751373291","-0.00280153751373291","-0.00280153751373291","0.16471219062805176","0.16471219062805176","0.16471219062805176","9.658366203308105","9.658366203308105","9.658366203308105","1.198238492012024","1.198238492012024","1.198238492012024","0.18073777854442596","0.18073777854442596","0.18073777854442596","-0.08206716924905777","-0.08206716924905777","-0.08206716924905777"
"226","-0.0075248065404593945","-0.0075248065404593945","-0.0075248065404593945","-0.03728568181395531","-0.03728568181395531","-0.03728568181395531","-0.005503325257450342","-0.005503325257450342","-0.005503325257450342","0.13634765148162842","0.13634765148162842","0.13634765148162842","-0.023765012621879578","-0.023765012621879578","-0.023765012621879578","0.17814385890960693","0.17814385890960693","0.17814385890960693","9.700789451599121","9.700789451599121","9.700789451599121","1.1340649127960205","1.1340649127960205","1.1340649127960205","0.1586567610502243","0.1586567610502243","0.1586567610502243","-0.09497266262769699","-0.09497266262769699","-0.09497266262769699"
"227","-0.02883005701005459","-0.02883005701005459","-0.02883005701005459","-0.03355592116713524","-0.03355592116713524","-0.03355592116713524","-0.02327815070748329","-0.02327815070748329","-0.02327815070748329","0.14559726417064667","0.14559726417064667","0.14559726417064667","-0.018863515928387642","-0.018863515928387642","-0.018863515928387642","0.17704734206199646","0.17704734206199646","0.17704734206199646","11.291430473327637","11.291430473327637","11.291430473327637","1.3631476163864136","1.3631476163864136","1.3631476163864136","0.20501887798309326","0.20501887798309326","0.20501887798309326","-0.10479491949081421","-0.10479491949081421","-0.10479491949081421"
"228","-0.02942504920065403","-0.02942504920065403","-0.02942504920065403","-0.021284611895680428","-0.021284611895680428","-0.021284611895680428","-0.007784874644130468","-0.007784874644130468","-0.007784874644130468","0.1521170437335968","0.1521170437335968","0.1521170437335968","-0.008744928985834122","-0.008744928985834122","-0.008744928985834122","0.12984128296375275","0.12984128296375275","0.12984128296375275","9.529149055480957","9.529149055480957","9.529149055480957","1.5041006803512573","1.5041006803512573","1.5041006803512573","0.13592328131198883","0.13592328131198883","0.13592328131198883","-0.14903542399406433","-0.14903542399406433","-0.14903542399406433"
"229","-0.017477288842201233","-0.017477288842201233","-0.017477288842201233","-0.023415934294462204","-0.023415934294462204","-0.023415934294462204","-0.011935126967728138","-0.011935126967728138","-0.011935126967728138","0.149354949593544","0.149354949593544","0.149354949593544","-0.04124850779771805","-0.04124850779771805","-0.04124850779771805","0.16584263741970062","0.16584263741970062","0.16584263741970062","10.058698654174805","10.058698654174805","10.058698654174805","1.3766273260116577","1.3766273260116577","1.3766273260116577","0.16218523681163788","0.16218523681163788","0.16218523681163788","-0.1517437994480133","-0.1517437994480133","-0.1517437994480133"
"230","-0.006384593900293112","-0.006384593900293112","-0.006384593900293112","0.05010025203227997","0.05010025203227997","0.05010025203227997","-0.007645418867468834","-0.007645418867468834","-0.007645418867468834","0.17580540478229523","0.17580540478229523","0.17580540478229523","-0.011900389567017555","-0.011900389567017555","-0.011900389567017555","0.20715373754501343","0.20715373754501343","0.20715373754501343","8.928364753723145","8.928364753723145","8.928364753723145","2.132668972015381","2.132668972015381","2.132668972015381","0.16914087533950806","0.16914087533950806","0.16914087533950806","-0.1444198340177536","-0.1444198340177536","-0.1444198340177536"
"231","-0.007765199523419142","-0.007765199523419142","-0.007765199523419142","-0.025113413110375404","-0.025113413110375404","-0.025113413110375404","-0.024268334731459618","-0.024268334731459618","-0.024268334731459618","0.20620861649513245","0.20620861649513245","0.20620861649513245","0.015522835776209831","0.015522835776209831","0.015522835776209831","0.1729603409767151","0.1729603409767151","0.1729603409767151","10.022686958312988","10.022686958312988","10.022686958312988","1.6852383613586426","1.6852383613586426","1.6852383613586426","0.17039954662322998","0.17039954662322998","0.17039954662322998","-0.18579748272895813","-0.18579748272895813","-0.18579748272895813"
"232","-0.003468837821856141","-0.003468837821856141","-0.003468837821856141","-0.017677195370197296","-0.017677195370197296","-0.017677195370197296","-0.010379434563219547","-0.010379434563219547","-0.010379434563219547","0.3172276020050049","0.3172276020050049","0.3172276020050049","-0.05954406037926674","-0.05954406037926674","-0.05954406037926674","0.13085778057575226","0.13085778057575226","0.13085778057575226","10.255219459533691","10.255219459533691","10.255219459533691","1.1360470056533813","1.1360470056533813","1.1360470056533813","0.1465831995010376","0.1465831995010376","0.1465831995010376","-0.15234094858169556","-0.15234094858169556","-0.15234094858169556"
"233","0.0006745830760337412","0.0006745830760337412","0.0006745830760337412","-0.04187002405524254","-0.04187002405524254","-0.04187002405524254","-0.015393463894724846","-0.015393463894724846","-0.015393463894724846","0.1796928346157074","0.1796928346157074","0.1796928346157074","-0.012067151255905628","-0.012067151255905628","-0.012067151255905628","0.1588384360074997","0.1588384360074997","0.1588384360074997","9.283160209655762","9.283160209655762","9.283160209655762","1.5909262895584106","1.5909262895584106","1.5909262895584106","0.17791423201560974","0.17791423201560974","0.17791423201560974","-0.15679413080215454","-0.15679413080215454","-0.15679413080215454"
"234","-0.01799318939447403","-0.01799318939447403","-0.01799318939447403","-0.04715564846992493","-0.04715564846992493","-0.04715564846992493","0.0003100602189078927","0.0003100602189078927","0.0003100602189078927","0.14205382764339447","0.14205382764339447","0.14205382764339447","-0.05945633724331856","-0.05945633724331856","-0.05945633724331856","0.1483571082353592","0.1483571082353592","0.1483571082353592","9.820212364196777","9.820212364196777","9.820212364196777","1.5013130903244019","1.5013130903244019","1.5013130903244019","0.18711525201797485","0.18711525201797485","0.18711525201797485","-0.19799765944480896","-0.19799765944480896","-0.19799765944480896"
"235","-0.02280622161924839","-0.02280622161924839","-0.02280622161924839","-0.0336470864713192","-0.0336470864713192","-0.0336470864713192","-0.019687622785568237","-0.019687622785568237","-0.019687622785568237","0.15293005108833313","0.15293005108833313","0.15293005108833313","-0.03890538215637207","-0.03890538215637207","-0.03890538215637207","0.42080366611480713","0.42080366611480713","0.42080366611480713","10.795287132263184","10.795287132263184","10.795287132263184","1.6882524490356445","1.6882524490356445","1.6882524490356445","0.16815775632858276","0.16815775632858276","0.16815775632858276","-0.1883883774280548","-0.1883883774280548","-0.1883883774280548"
"236","0.019576840102672577","0.019576840102672577","0.019576840102672577","-0.03776963800191879","-0.03776963800191879","-0.03776963800191879","0.005483145825564861","0.005483145825564861","0.005483145825564861","0.14973236620426178","0.14973236620426178","0.14973236620426178","-0.0465087890625","-0.0465087890625","-0.0465087890625","0.19436253607273102","0.19436253607273102","0.19436253607273102","10.15969467163086","10.15969467163086","10.15969467163086","1.736742377281189","1.736742377281189","1.736742377281189","0.12297077476978302","0.12297077476978302","0.12297077476978302","-0.17041756212711334","-0.17041756212711334","-0.17041756212711334"
"237","-0.01069947425276041","-0.01069947425276041","-0.01069947425276041","-0.04832398518919945","-0.04832398518919945","-0.04832398518919945","-0.02044445462524891","-0.02044445462524891","-0.02044445462524891","0.24509327113628387","0.24509327113628387","0.24509327113628387","-0.0628001019358635","-0.0628001019358635","-0.0628001019358635","0.167520210146904","0.167520210146904","0.167520210146904","9.785568237304688","9.785568237304688","9.785568237304688","1.6507740020751953","1.6507740020751953","1.6507740020751953","0.2707846760749817","0.2707846760749817","0.2707846760749817","-0.17272299528121948","-0.17272299528121948","-0.17272299528121948"
"238","-0.023162391036748886","-0.023162391036748886","-0.023162391036748886","-0.033252596855163574","-0.033252596855163574","-0.033252596855163574","-0.007894676178693771","-0.007894676178693771","-0.007894676178693771","0.1838805079460144","0.1838805079460144","0.1838805079460144","-0.043705686926841736","-0.043705686926841736","-0.043705686926841736","0.17667101323604584","0.17667101323604584","0.17667101323604584","9.586188316345215","9.586188316345215","9.586188316345215","1.4046062231063843","1.4046062231063843","1.4046062231063843","0.15795379877090454","0.15795379877090454","0.15795379877090454","-0.19867514073848724","-0.19867514073848724","-0.19867514073848724"
"239","-0.0005983329610899091","-0.0005983329610899091","-0.0005983329610899091","-0.027272876352071762","-0.027272876352071762","-0.027272876352071762","-0.012677044607698917","-0.012677044607698917","-0.012677044607698917","0.162432000041008","0.162432000041008","0.162432000041008","-0.013776573352515697","-0.013776573352515697","-0.013776573352515697","0.19492946565151215","0.19492946565151215","0.19492946565151215","10.648205757141113","10.648205757141113","10.648205757141113","1.6081234216690063","1.6081234216690063","1.6081234216690063","0.18864047527313232","0.18864047527313232","0.18864047527313232","-0.13213272392749786","-0.13213272392749786","-0.13213272392749786"
"240","-0.01093869935721159","-0.01093869935721159","-0.01093869935721159","-0.032836057245731354","-0.032836057245731354","-0.032836057245731354","-0.037256885319948196","-0.037256885319948196","-0.037256885319948196","0.10842277109622955","0.10842277109622955","0.10842277109622955","0.01892668381333351","0.01892668381333351","0.01892668381333351","0.11627478152513504","0.11627478152513504","0.11627478152513504","9.861004829406738","9.861004829406738","9.861004829406738","1.0986857414245605","1.0986857414245605","1.0986857414245605","0.18768176436424255","0.18768176436424255","0.18768176436424255","-0.1141749769449234","-0.1141749769449234","-0.1141749769449234"
"241","-0.015513528138399124","-0.015513528138399124","-0.015513528138399124","-0.02497977204620838","-0.02497977204620838","-0.02497977204620838","-0.016410954296588898","-0.016410954296588898","-0.016410954296588898","0.1528363972902298","0.1528363972902298","0.1528363972902298","-0.017901647835969925","-0.017901647835969925","-0.017901647835969925","0.17029647529125214","0.17029647529125214","0.17029647529125214","10.098612785339355","10.098612785339355","10.098612785339355","1.7930047512054443","1.7930047512054443","1.7930047512054443","0.22834579646587372","0.22834579646587372","0.22834579646587372","-0.1427629590034485","-0.1427629590034485","-0.1427629590034485"
"242","0.0028579202480614185","0.0028579202480614185","0.0028579202480614185","-0.024106290191411972","-0.024106290191411972","-0.024106290191411972","-0.026754053309559822","-0.026754053309559822","-0.026754053309559822","0.14998859167099","0.14998859167099","0.14998859167099","-0.027524644508957863","-0.027524644508957863","-0.027524644508957863","0.1728239357471466","0.1728239357471466","0.1728239357471466","10.053082466125488","10.053082466125488","10.053082466125488","1.5114284753799438","1.5114284753799438","1.5114284753799438","0.1678558737039566","0.1678558737039566","0.1678558737039566","-0.20605701208114624","-0.20605701208114624","-0.20605701208114624"
"243","-0.0005238694720901549","-0.0005238694720901549","-0.0005238694720901549","-0.03889891505241394","-0.03889891505241394","-0.03889891505241394","-0.012856642715632915","-0.012856642715632915","-0.012856642715632915","0.16954588890075684","0.16954588890075684","0.16954588890075684","-0.0035699266009032726","-0.0035699266009032726","-0.0035699266009032726","0.1732175648212433","0.1732175648212433","0.1732175648212433","10.126224517822266","10.126224517822266","10.126224517822266","1.5103317499160767","1.5103317499160767","1.5103317499160767","0.15209907293319702","0.15209907293319702","0.15209907293319702","-0.2720564305782318","-0.2720564305782318","-0.2720564305782318"
"244","0.0017359982011839747","0.0017359982011839747","0.0017359982011839747","-0.03501942381262779","-0.03501942381262779","-0.03501942381262779","-0.0030076426919549704","-0.0030076426919549704","-0.0030076426919549704","0.22787295281887054","0.22787295281887054","0.22787295281887054","-0.048117607831954956","-0.048117607831954956","-0.048117607831954956","0.14180517196655273","0.14180517196655273","0.14180517196655273","10.040143013000488","10.040143013000488","10.040143013000488","1.1551848649978638","1.1551848649978638","1.1551848649978638","0.19163469970226288","0.19163469970226288","0.19163469970226288","-0.21826592087745667","-0.21826592087745667","-0.21826592087745667"
"245","0.008656133897602558","0.008656133897602558","0.008656133897602558","-0.05276250094175339","-0.05276250094175339","-0.05276250094175339","-0.02976514957845211","-0.02976514957845211","-0.02976514957845211","0.1339448094367981","0.1339448094367981","0.1339448094367981","-0.028436385095119476","-0.028436385095119476","-0.028436385095119476","0.17688442766666412","0.17688442766666412","0.17688442766666412","11.182304382324219","11.182304382324219","11.182304382324219","1.0325706005096436","1.0325706005096436","1.0325706005096436","0.14873996376991272","0.14873996376991272","0.14873996376991272","-0.23642443120479584","-0.23642443120479584","-0.23642443120479584"
"246","-0.0031774351373314857","-0.0031774351373314857","-0.0031774351373314857","-0.043622471392154694","-0.043622471392154694","-0.043622471392154694","-0.011630991473793983","-0.011630991473793983","-0.011630991473793983","0.12434646487236023","0.12434646487236023","0.12434646487236023","-0.0039569963701069355","-0.0039569963701069355","-0.0039569963701069355","0.17742563784122467","0.17742563784122467","0.17742563784122467","11.658891677856445","11.658891677856445","11.658891677856445","1.1634960174560547","1.1634960174560547","1.1634960174560547","0.21206262707710266","0.21206262707710266","0.21206262707710266","-0.24354703724384308","-0.24354703724384308","-0.24354703724384308"
"247","-0.023385457694530487","-0.023385457694530487","-0.023385457694530487","-0.02212384343147278","-0.02212384343147278","-0.02212384343147278","-0.01622479408979416","-0.01622479408979416","-0.01622479408979416","0.159549742937088","0.159549742937088","0.159549742937088","-0.0464753583073616","-0.0464753583073616","-0.0464753583073616","0.15757445991039276","0.15757445991039276","0.15757445991039276","9.868179321289062","9.868179321289062","9.868179321289062","1.3984720706939697","1.3984720706939697","1.3984720706939697","0.14877849817276","0.14877849817276","0.14877849817276","-0.23578082025051117","-0.23578082025051117","-0.23578082025051117"
"248","-0.1702941358089447","-0.1702941358089447","-0.1702941358089447","-0.043058011680841446","-0.043058011680841446","-0.043058011680841446","0.002230824204161763","0.002230824204161763","0.002230824204161763","0.13083846867084503","0.13083846867084503","0.13083846867084503","-0.04701695218682289","-0.04701695218682289","-0.04701695218682289","0.2288060188293457","0.2288060188293457","0.2288060188293457","9.420438766479492","9.420438766479492","9.420438766479492","1.563372254371643","1.563372254371643","1.563372254371643","0.19989332556724548","0.19989332556724548","0.19989332556724548","-0.13726574182510376","-0.13726574182510376","-0.13726574182510376"
"249","-0.23171307146549225","-0.23171307146549225","-0.23171307146549225","-0.05027220770716667","-0.05027220770716667","-0.05027220770716667","0.002929517300799489","0.002929517300799489","0.002929517300799489","0.1546810120344162","0.1546810120344162","0.1546810120344162","0.005781655665487051","0.005781655665487051","0.005781655665487051","0.16178973019123077","0.16178973019123077","0.16178973019123077","10.464966773986816","10.464966773986816","10.464966773986816","1.518670916557312","1.518670916557312","1.518670916557312","0.16451026499271393","0.16451026499271393","0.16451026499271393","-0.21841508150100708","-0.21841508150100708","-0.21841508150100708"
"250","-0.2260657548904419","-0.2260657548904419","-0.2260657548904419","-0.04823527857661247","-0.04823527857661247","-0.04823527857661247","-0.014567923732101917","-0.014567923732101917","-0.014567923732101917","0.14417032897472382","0.14417032897472382","0.14417032897472382","-0.06425786763429642","-0.06425786763429642","-0.06425786763429642","0.16551174223423004","0.16551174223423004","0.16551174223423004","8.788812637329102","8.788812637329102","8.788812637329102","1.4897215366363525","1.4897215366363525","1.4897215366363525","0.19495119154453278","0.19495119154453278","0.19495119154453278","-0.18773828446865082","-0.18773828446865082","-0.18773828446865082"
