"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/fraction_in_ppo_clip_range","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/fraction_in_ppo_clip_range__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/fraction_in_ppo_clip_range","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/fraction_in_ppo_clip_range__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range","20260203_144832_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MAX","20260203_141744_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260203_141744_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_141744_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/fraction_in_ppo_clip_range","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/fraction_in_ppo_clip_range__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/fraction_in_ppo_clip_range__MAX","20260201_191332_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260201_191332_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260201_191332_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range","20260131_160147_step_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_160100_step_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260131_160100_step_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_160100_step_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_155522_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260131_155522_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_155522_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range","20260131_155911_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MAX"
"201","0.9673610925674438","0.9673610925674438","0.9673610925674438","0.8929910063743591","0.8929910063743591","0.8929910063743591","0.8985879421234131","0.8985879421234131","0.8985879421234131","0.7410892248153687","0.7410892248153687","0.7410892248153687","0.908621609210968","0.908621609210968","0.908621609210968","0.7471439242362976","0.7471439242362976","0.7471439242362976","0.2763262093067169","0.2763262093067169","0.2763262093067169","0.46865105628967285","0.46865105628967285","0.46865105628967285","0.7654276490211487","0.7654276490211487","0.7654276490211487","0.9202662110328674","0.9202662110328674","0.9202662110328674"
"202","0.9674640893936157","0.9674640893936157","0.9674640893936157","0.8944465517997742","0.8944465517997742","0.8944465517997742","0.9025896787643433","0.9025896787643433","0.9025896787643433","0.7945128679275513","0.7945128679275513","0.7945128679275513","0.8858991265296936","0.8858991265296936","0.8858991265296936","0.7939074635505676","0.7939074635505676","0.7939074635505676","0.28042328357696533","0.28042328357696533","0.28042328357696533","0.47386521100997925","0.47386521100997925","0.47386521100997925","0.7353846430778503","0.7353846430778503","0.7353846430778503","0.9197424650192261","0.9197424650192261","0.9197424650192261"
"203","0.9638603925704956","0.9638603925704956","0.9638603925704956","0.8952819108963013","0.8952819108963013","0.8952819108963013","0.9068471193313599","0.9068471193313599","0.9068471193313599","0.7901657819747925","0.7901657819747925","0.7901657819747925","0.8881875276565552","0.8881875276565552","0.8881875276565552","0.7588598132133484","0.7588598132133484","0.7588598132133484","0.280303031206131","0.280303031206131","0.280303031206131","0.4448552131652832","0.4448552131652832","0.4448552131652832","0.7452372312545776","0.7452372312545776","0.7452372312545776","0.9176834225654602","0.9176834225654602","0.9176834225654602"
"204","0.967025876045227","0.967025876045227","0.967025876045227","0.8988803625106812","0.8988803625106812","0.8988803625106812","0.9085816144943237","0.9085816144943237","0.9085816144943237","0.7822007536888123","0.7822007536888123","0.7822007536888123","0.8962343335151672","0.8962343335151672","0.8962343335151672","0.7681992053985596","0.7681992053985596","0.7681992053985596","0.2452697902917862","0.2452697902917862","0.2452697902917862","0.4874213933944702","0.4874213933944702","0.4874213933944702","0.7235133051872253","0.7235133051872253","0.7235133051872253","0.9380449056625366","0.9380449056625366","0.9380449056625366"
"205","0.96612149477005","0.96612149477005","0.96612149477005","0.8934049010276794","0.8934049010276794","0.8934049010276794","0.9027808904647827","0.9027808904647827","0.9027808904647827","0.7756297588348389","0.7756297588348389","0.7756297588348389","0.9026912450790405","0.9026912450790405","0.9026912450790405","0.7726261019706726","0.7726261019706726","0.7726261019706726","0.2610146999359131","0.2610146999359131","0.2610146999359131","0.4052964746952057","0.4052964746952057","0.4052964746952057","0.783240556716919","0.783240556716919","0.783240556716919","0.9285714030265808","0.9285714030265808","0.9285714030265808"
"206","0.9642082452774048","0.9642082452774048","0.9642082452774048","0.8970706462860107","0.8970706462860107","0.8970706462860107","0.906316339969635","0.906316339969635","0.906316339969635","0.7359768152236938","0.7359768152236938","0.7359768152236938","0.8984375","0.8984375","0.8984375","0.7641723155975342","0.7641723155975342","0.7641723155975342","0.2486225962638855","0.2486225962638855","0.2486225962638855","0.43186935782432556","0.43186935782432556","0.43186935782432556","0.7436357140541077","0.7436357140541077","0.7436357140541077","0.9150364398956299","0.9150364398956299","0.9150364398956299"
"207","0.9646443724632263","0.9646443724632263","0.9646443724632263","0.8741946816444397","0.8741946816444397","0.8741946816444397","0.902816891670227","0.902816891670227","0.902816891670227","0.7803504467010498","0.7803504467010498","0.7803504467010498","0.8960627317428589","0.8960627317428589","0.8960627317428589","0.7395118474960327","0.7395118474960327","0.7395118474960327","0.27335163950920105","0.27335163950920105","0.27335163950920105","0.3709850013256073","0.3709850013256073","0.3709850013256073","0.7559954524040222","0.7559954524040222","0.7559954524040222","0.927380383014679","0.927380383014679","0.927380383014679"
"208","0.941137433052063","0.941137433052063","0.941137433052063","0.9014826416969299","0.9014826416969299","0.9014826416969299","0.9164847135543823","0.9164847135543823","0.9164847135543823","0.7760187387466431","0.7760187387466431","0.7760187387466431","0.9004398584365845","0.9004398584365845","0.9004398584365845","0.7311594486236572","0.7311594486236572","0.7311594486236572","0.256919801235199","0.256919801235199","0.256919801235199","0.5084097981452942","0.5084097981452942","0.5084097981452942","0.7460550665855408","0.7460550665855408","0.7460550665855408","0.9160688519477844","0.9160688519477844","0.9160688519477844"
"209","0.9678571224212646","0.9678571224212646","0.9678571224212646","0.902515709400177","0.902515709400177","0.902515709400177","0.9049295783042908","0.9049295783042908","0.9049295783042908","0.7612716555595398","0.7612716555595398","0.7612716555595398","0.8998630046844482","0.8998630046844482","0.8998630046844482","0.7635795474052429","0.7635795474052429","0.7635795474052429","0.23999999463558197","0.23999999463558197","0.23999999463558197","0.4529860317707062","0.4529860317707062","0.4529860317707062","0.804302990436554","0.804302990436554","0.804302990436554","0.9305633902549744","0.9305633902549744","0.9305633902549744"
"210","0.967025876045227","0.967025876045227","0.967025876045227","0.9006820321083069","0.9006820321083069","0.9006820321083069","0.906982421875","0.906982421875","0.906982421875","0.7705518007278442","0.7705518007278442","0.7705518007278442","0.9003684520721436","0.9003684520721436","0.9003684520721436","0.798182487487793","0.798182487487793","0.798182487487793","0.30438247323036194","0.30438247323036194","0.30438247323036194","0.4449818730354309","0.4449818730354309","0.4449818730354309","0.7631173133850098","0.7631173133850098","0.7631173133850098","0.936698853969574","0.936698853969574","0.936698853969574"
"211","0.9713675379753113","0.9713675379753113","0.9713675379753113","0.8980303406715393","0.8980303406715393","0.8980303406715393","0.9093326926231384","0.9093326926231384","0.9093326926231384","0.7731788158416748","0.7731788158416748","0.7731788158416748","0.9037686586380005","0.9037686586380005","0.9037686586380005","0.7598287463188171","0.7598287463188171","0.7598287463188171","0.23368841409683228","0.23368841409683228","0.23368841409683228","0.49100449681282043","0.49100449681282043","0.49100449681282043","0.7689530849456787","0.7689530849456787","0.7689530849456787","0.8518957495689392","0.8518957495689392","0.8518957495689392"
"212","0.9697495102882385","0.9697495102882385","0.9697495102882385","0.9045087695121765","0.9045087695121765","0.9045087695121765","0.9083171486854553","0.9083171486854553","0.9083171486854553","0.7560761570930481","0.7560761570930481","0.7560761570930481","0.8943517804145813","0.8943517804145813","0.8943517804145813","0.7789968848228455","0.7789968848228455","0.7789968848228455","0.2897959053516388","0.2897959053516388","0.2897959053516388","0.43563729524612427","0.43563729524612427","0.43563729524612427","0.7730287313461304","0.7730287313461304","0.7730287313461304","0.923562228679657","0.923562228679657","0.923562228679657"
"213","0.9690949320793152","0.9690949320793152","0.9690949320793152","0.9028052091598511","0.9028052091598511","0.9028052091598511","0.9055117964744568","0.9055117964744568","0.9055117964744568","0.7810734510421753","0.7810734510421753","0.7810734510421753","0.9000966548919678","0.9000966548919678","0.9000966548919678","0.7502885460853577","0.7502885460853577","0.7502885460853577","0.2523302137851715","0.2523302137851715","0.2523302137851715","0.346174418926239","0.346174418926239","0.346174418926239","0.7593869566917419","0.7593869566917419","0.7593869566917419","0.9303948283195496","0.9303948283195496","0.9303948283195496"
"214","0.9653253555297852","0.9653253555297852","0.9653253555297852","0.8958858251571655","0.8958858251571655","0.8958858251571655","0.9053857326507568","0.9053857326507568","0.9053857326507568","0.7844456434249878","0.7844456434249878","0.7844456434249878","0.8956167697906494","0.8956167697906494","0.8956167697906494","0.7823613286018372","0.7823613286018372","0.7823613286018372","0.27360308170318604","0.27360308170318604","0.27360308170318604","0.38373425602912903","0.38373425602912903","0.38373425602912903","0.7484917044639587","0.7484917044639587","0.7484917044639587","0.9318274259567261","0.9318274259567261","0.9318274259567261"
"215","0.9680089354515076","0.9680089354515076","0.9680089354515076","0.8938381671905518","0.8938381671905518","0.8938381671905518","0.9075184464454651","0.9075184464454651","0.9075184464454651","0.7592539191246033","0.7592539191246033","0.7592539191246033","0.8970688581466675","0.8970688581466675","0.8970688581466675","0.7622950673103333","0.7622950673103333","0.7622950673103333","0.2726597189903259","0.2726597189903259","0.2726597189903259","0.4355336129665375","0.4355336129665375","0.4355336129665375","0.7549815773963928","0.7549815773963928","0.7549815773963928","0.9302535057067871","0.9302535057067871","0.9302535057067871"
"216","0.9674562215805054","0.9674562215805054","0.9674562215805054","0.8908519744873047","0.8908519744873047","0.8908519744873047","0.9056396484375","0.9056396484375","0.9056396484375","0.7585194110870361","0.7585194110870361","0.7585194110870361","0.8984924554824829","0.8984924554824829","0.8984924554824829","0.7494261860847473","0.7494261860847473","0.7494261860847473","0.28076639771461487","0.28076639771461487","0.28076639771461487","0.5191105008125305","0.5191105008125305","0.5191105008125305","0.7313167452812195","0.7313167452812195","0.7313167452812195","0.9047821760177612","0.9047821760177612","0.9047821760177612"
"217","0.9669455885887146","0.9669455885887146","0.9669455885887146","0.890282154083252","0.890282154083252","0.890282154083252","0.9114799499511719","0.9114799499511719","0.9114799499511719","0.786806583404541","0.786806583404541","0.786806583404541","0.8965044617652893","0.8965044617652893","0.8965044617652893","0.7621765732765198","0.7621765732765198","0.7621765732765198","0.2697274088859558","0.2697274088859558","0.2697274088859558","0.44982290267944336","0.44982290267944336","0.44982290267944336","0.7608982920646667","0.7608982920646667","0.7608982920646667","0.9291428327560425","0.9291428327560425","0.9291428327560425"
"218","0.9727488160133362","0.9727488160133362","0.9727488160133362","0.8961089253425598","0.8961089253425598","0.8961089253425598","0.9075549244880676","0.9075549244880676","0.9075549244880676","0.7769615054130554","0.7769615054130554","0.7769615054130554","0.886213481426239","0.886213481426239","0.886213481426239","0.7812385559082031","0.7812385559082031","0.7812385559082031","0.24217772483825684","0.24217772483825684","0.24217772483825684","0.4349011480808258","0.4349011480808258","0.4349011480808258","0.7795304656028748","0.7795304656028748","0.7795304656028748","0.936887264251709","0.936887264251709","0.936887264251709"
"219","0.9643835425376892","0.9643835425376892","0.9643835425376892","0.8971267938613892","0.8971267938613892","0.8971267938613892","0.9090014696121216","0.9090014696121216","0.9090014696121216","0.7667304277420044","0.7667304277420044","0.7667304277420044","0.9005848169326782","0.9005848169326782","0.9005848169326782","0.7495284676551819","0.7495284676551819","0.7495284676551819","0.2868589758872986","0.2868589758872986","0.2868589758872986","0.42962056398391724","0.42962056398391724","0.42962056398391724","0.7746680974960327","0.7746680974960327","0.7746680974960327","0.9231787919998169","0.9231787919998169","0.9231787919998169"
"220","0.9714285731315613","0.9714285731315613","0.9714285731315613","0.8946435451507568","0.8946435451507568","0.8946435451507568","0.9022253751754761","0.9022253751754761","0.9022253751754761","0.7667750716209412","0.7667750716209412","0.7667750716209412","0.9050779342651367","0.9050779342651367","0.9050779342651367","0.7695618271827698","0.7695618271827698","0.7695618271827698","0.3043137192726135","0.3043137192726135","0.3043137192726135","0.39907726645469666","0.39907726645469666","0.39907726645469666","0.7741134762763977","0.7741134762763977","0.7741134762763977","0.9016135931015015","0.9016135931015015","0.9016135931015015"
"221","0.9754672646522522","0.9754672646522522","0.9754672646522522","0.8953167796134949","0.8953167796134949","0.8953167796134949","0.905795156955719","0.905795156955719","0.905795156955719","0.7503578662872314","0.7503578662872314","0.7503578662872314","0.9012507200241089","0.9012507200241089","0.9012507200241089","0.7483659982681274","0.7483659982681274","0.7483659982681274","0.26440921425819397","0.26440921425819397","0.26440921425819397","0.45876961946487427","0.45876961946487427","0.45876961946487427","0.7749049663543701","0.7749049663543701","0.7749049663543701","0.9182726144790649","0.9182726144790649","0.9182726144790649"
"222","0.9697825908660889","0.9697825908660889","0.9697825908660889","0.9002624750137329","0.9002624750137329","0.9002624750137329","0.9102500081062317","0.9102500081062317","0.9102500081062317","0.781622588634491","0.781622588634491","0.781622588634491","0.9028829336166382","0.9028829336166382","0.9028829336166382","0.7812960147857666","0.7812960147857666","0.7812960147857666","0.2565028965473175","0.2565028965473175","0.2565028965473175","0.4854881167411804","0.4854881167411804","0.4854881167411804","0.7747493982315063","0.7747493982315063","0.7747493982315063","0.9292628169059753","0.9292628169059753","0.9292628169059753"
"223","0.9711207151412964","0.9711207151412964","0.9711207151412964","0.904674768447876","0.904674768447876","0.904674768447876","0.9121991395950317","0.9121991395950317","0.9121991395950317","0.7864464521408081","0.7864464521408081","0.7864464521408081","0.9018535614013672","0.9018535614013672","0.9018535614013672","0.7528377771377563","0.7528377771377563","0.7528377771377563","0.27018868923187256","0.27018868923187256","0.27018868923187256","0.33405521512031555","0.33405521512031555","0.33405521512031555","0.7270671725273132","0.7270671725273132","0.7270671725273132","0.93580561876297","0.93580561876297","0.93580561876297"
"224","0.9689795970916748","0.9689795970916748","0.9689795970916748","0.8936527967453003","0.8936527967453003","0.8936527967453003","0.9108173251152039","0.9108173251152039","0.9108173251152039","0.7825716733932495","0.7825716733932495","0.7825716733932495","0.8933019638061523","0.8933019638061523","0.8933019638061523","0.7480015158653259","0.7480015158653259","0.7480015158653259","0.25132274627685547","0.25132274627685547","0.25132274627685547","0.3311785161495209","0.3311785161495209","0.3311785161495209","0.7864313125610352","0.7864313125610352","0.7864313125610352","0.915516197681427","0.915516197681427","0.915516197681427"
"225","0.9765350818634033","0.9765350818634033","0.9765350818634033","0.9022944569587708","0.9022944569587708","0.9022944569587708","0.9096144437789917","0.9096144437789917","0.9096144437789917","0.7692995667457581","0.7692995667457581","0.7692995667457581","0.9061129093170166","0.9061129093170166","0.9061129093170166","0.7328011989593506","0.7328011989593506","0.7328011989593506","0.2544674873352051","0.2544674873352051","0.2544674873352051","0.4914255142211914","0.4914255142211914","0.4914255142211914","0.7740092873573303","0.7740092873573303","0.7740092873573303","0.9164844751358032","0.9164844751358032","0.9164844751358032"
"226","0.9721029996871948","0.9721029996871948","0.9721029996871948","0.9019261002540588","0.9019261002540588","0.9019261002540588","0.9117953777313232","0.9117953777313232","0.9117953777313232","0.7900213599205017","0.7900213599205017","0.7900213599205017","0.8983027935028076","0.8983027935028076","0.8983027935028076","0.7347328066825867","0.7347328066825867","0.7347328066825867","0.26156070828437805","0.26156070828437805","0.26156070828437805","0.44449761509895325","0.44449761509895325","0.44449761509895325","0.7920610904693604","0.7920610904693604","0.7920610904693604","0.9339577555656433","0.9339577555656433","0.9339577555656433"
"227","0.9678433537483215","0.9678433537483215","0.9678433537483215","0.9030188918113708","0.9030188918113708","0.9030188918113708","0.9071497321128845","0.9071497321128845","0.9071497321128845","0.777362048625946","0.777362048625946","0.777362048625946","0.8961853384971619","0.8961853384971619","0.8961853384971619","0.7686771750450134","0.7686771750450134","0.7686771750450134","0.261904776096344","0.261904776096344","0.261904776096344","0.44009217619895935","0.44009217619895935","0.44009217619895935","0.7563468217849731","0.7563468217849731","0.7563468217849731","0.9275320172309875","0.9275320172309875","0.9275320172309875"
"228","0.9671794772148132","0.9671794772148132","0.9671794772148132","0.9163097739219666","0.9163097739219666","0.9163097739219666","0.9115509986877441","0.9115509986877441","0.9115509986877441","0.7718194127082825","0.7718194127082825","0.7718194127082825","0.9009238481521606","0.9009238481521606","0.9009238481521606","0.7810218930244446","0.7810218930244446","0.7810218930244446","0.266819566488266","0.266819566488266","0.266819566488266","0.41516244411468506","0.41516244411468506","0.41516244411468506","0.7781583070755005","0.7781583070755005","0.7781583070755005","0.9270297884941101","0.9270297884941101","0.9270297884941101"
"229","0.9649160504341125","0.9649160504341125","0.9649160504341125","0.9125173091888428","0.9125173091888428","0.9125173091888428","0.9215739369392395","0.9215739369392395","0.9215739369392395","0.7743740677833557","0.7743740677833557","0.7743740677833557","0.9014579057693481","0.9014579057693481","0.9014579057693481","0.769174337387085","0.769174337387085","0.769174337387085","0.2576974630355835","0.2576974630355835","0.2576974630355835","0.4602563977241516","0.4602563977241516","0.4602563977241516","0.7729415893554688","0.7729415893554688","0.7729415893554688","0.9292349815368652","0.9292349815368652","0.9292349815368652"
"230","0.9719646573066711","0.9719646573066711","0.9719646573066711","0.8696070909500122","0.8696070909500122","0.8696070909500122","0.9125669598579407","0.9125669598579407","0.9125669598579407","0.7599632143974304","0.7599632143974304","0.7599632143974304","0.9057743549346924","0.9057743549346924","0.9057743549346924","0.7497259974479675","0.7497259974479675","0.7497259974479675","0.2460910975933075","0.2460910975933075","0.2460910975933075","0.30907371640205383","0.30907371640205383","0.30907371640205383","0.7858520746231079","0.7858520746231079","0.7858520746231079","0.9244827032089233","0.9244827032089233","0.9244827032089233"
"231","0.9721972942352295","0.9721972942352295","0.9721972942352295","0.9036645293235779","0.9036645293235779","0.9036645293235779","0.9089210629463196","0.9089210629463196","0.9089210629463196","0.7454650402069092","0.7454650402069092","0.7454650402069092","0.8799507021903992","0.8799507021903992","0.8799507021903992","0.7449495196342468","0.7449495196342468","0.7449495196342468","0.23372173309326172","0.23372173309326172","0.23372173309326172","0.32277318835258484","0.32277318835258484","0.32277318835258484","0.7651408314704895","0.7651408314704895","0.7651408314704895","0.9291836619377136","0.9291836619377136","0.9291836619377136"
"232","0.9700854420661926","0.9700854420661926","0.9700854420661926","0.9015092849731445","0.9015092849731445","0.9015092849731445","0.9194999933242798","0.9194999933242798","0.9194999933242798","0.7150778770446777","0.7150778770446777","0.7150778770446777","0.8996830582618713","0.8996830582618713","0.8996830582618713","0.8380976319313049","0.8380976319313049","0.8380976319313049","0.2877752482891083","0.2877752482891083","0.2877752482891083","0.3194114863872528","0.3194114863872528","0.3194114863872528","0.7955719828605652","0.7955719828605652","0.7955719828605652","0.9283860325813293","0.9283860325813293","0.9283860325813293"
"233","0.9675732254981995","0.9675732254981995","0.9675732254981995","0.9013158082962036","0.9013158082962036","0.9013158082962036","0.9189121723175049","0.9189121723175049","0.9189121723175049","0.7619844079017639","0.7619844079017639","0.7619844079017639","0.8856945633888245","0.8856945633888245","0.8856945633888245","0.7703007459640503","0.7703007459640503","0.7703007459640503","0.24982650578022003","0.24982650578022003","0.24982650578022003","0.3832966983318329","0.3832966983318329","0.3832966983318329","0.7492284178733826","0.7492284178733826","0.7492284178733826","0.9309731721878052","0.9309731721878052","0.9309731721878052"
"234","0.9715189933776855","0.9715189933776855","0.9715189933776855","0.905308723449707","0.905308723449707","0.905308723449707","0.9138102531433105","0.9138102531433105","0.9138102531433105","0.7697082757949829","0.7697082757949829","0.7697082757949829","0.899110734462738","0.899110734462738","0.899110734462738","0.8194522261619568","0.8194522261619568","0.8194522261619568","0.24891908466815948","0.24891908466815948","0.24891908466815948","0.45669686794281006","0.45669686794281006","0.45669686794281006","0.749424397945404","0.749424397945404","0.749424397945404","0.9257095456123352","0.9257095456123352","0.9257095456123352"
"235","0.972149133682251","0.972149133682251","0.972149133682251","0.9086850881576538","0.9086850881576538","0.9086850881576538","0.9213789701461792","0.9213789701461792","0.9213789701461792","0.7798518538475037","0.7798518538475037","0.7798518538475037","0.9157169461250305","0.9157169461250305","0.9157169461250305","0.6516752243041992","0.6516752243041992","0.6516752243041992","0.2907904386520386","0.2907904386520386","0.2907904386520386","0.3713151812553406","0.3713151812553406","0.3713151812553406","0.7763388156890869","0.7763388156890869","0.7763388156890869","0.917205274105072","0.917205274105072","0.917205274105072"
"236","0.9464704394340515","0.9464704394340515","0.9464704394340515","0.9031670689582825","0.9031670689582825","0.9031670689582825","0.9236640930175781","0.9236640930175781","0.9236640930175781","0.7750339508056641","0.7750339508056641","0.7750339508056641","0.9065065383911133","0.9065065383911133","0.9065065383911133","0.7582744359970093","0.7582744359970093","0.7582744359970093","0.28182485699653625","0.28182485699653625","0.28182485699653625","0.36412397027015686","0.36412397027015686","0.36412397027015686","0.7962049245834351","0.7962049245834351","0.7962049245834351","0.9185720086097717","0.9185720086097717","0.9185720086097717"
"237","0.9729257822036743","0.9729257822036743","0.9729257822036743","0.9050668478012085","0.9050668478012085","0.9050668478012085","0.9122081995010376","0.9122081995010376","0.9122081995010376","0.7482587099075317","0.7482587099075317","0.7482587099075317","0.9031057953834534","0.9031057953834534","0.9031057953834534","0.7515408396720886","0.7515408396720886","0.7515408396720886","0.26307809352874756","0.26307809352874756","0.26307809352874756","0.4037536084651947","0.4037536084651947","0.4037536084651947","0.7223011255264282","0.7223011255264282","0.7223011255264282","0.9216966032981873","0.9216966032981873","0.9216966032981873"
"238","0.9686234593391418","0.9686234593391418","0.9686234593391418","0.9072811007499695","0.9072811007499695","0.9072811007499695","0.9149137139320374","0.9149137139320374","0.9149137139320374","0.7503561973571777","0.7503561973571777","0.7503561973571777","0.8946071863174438","0.8946071863174438","0.8946071863174438","0.7609427571296692","0.7609427571296692","0.7609427571296692","0.2632727324962616","0.2632727324962616","0.2632727324962616","0.3880455493927002","0.3880455493927002","0.3880455493927002","0.7576687335968018","0.7576687335968018","0.7576687335968018","0.917633593082428","0.917633593082428","0.917633593082428"
"239","0.9745145440101624","0.9745145440101624","0.9745145440101624","0.9077325463294983","0.9077325463294983","0.9077325463294983","0.9189826846122742","0.9189826846122742","0.9189826846122742","0.7650176882743835","0.7650176882743835","0.7650176882743835","0.9067970514297485","0.9067970514297485","0.9067970514297485","0.742204487323761","0.742204487323761","0.742204487323761","0.2839046120643616","0.2839046120643616","0.2839046120643616","0.3704572021961212","0.3704572021961212","0.3704572021961212","0.7256430387496948","0.7256430387496948","0.7256430387496948","0.9029984474182129","0.9029984474182129","0.9029984474182129"
"240","0.9686991572380066","0.9686991572380066","0.9686991572380066","0.9054470658302307","0.9054470658302307","0.9054470658302307","0.9138240814208984","0.9138240814208984","0.9138240814208984","0.8046875","0.8046875","0.8046875","0.8796207308769226","0.8796207308769226","0.8796207308769226","0.7999244928359985","0.7999244928359985","0.7999244928359985","0.24475064873695374","0.24475064873695374","0.24475064873695374","0.40060698986053467","0.40060698986053467","0.40060698986053467","0.7588235139846802","0.7588235139846802","0.7588235139846802","0.9287419319152832","0.9287419319152832","0.9287419319152832"
"241","0.9757723808288574","0.9757723808288574","0.9757723808288574","0.9007542729377747","0.9007542729377747","0.9007542729377747","0.91572505235672","0.91572505235672","0.91572505235672","0.7796110510826111","0.7796110510826111","0.7796110510826111","0.9120848178863525","0.9120848178863525","0.9120848178863525","0.7625088095664978","0.7625088095664978","0.7625088095664978","0.250903844833374","0.250903844833374","0.250903844833374","0.33829420804977417","0.33829420804977417","0.33829420804977417","0.7591065168380737","0.7591065168380737","0.7591065168380737","0.9227566123008728","0.9227566123008728","0.9227566123008728"
"242","0.9722338318824768","0.9722338318824768","0.9722338318824768","0.9063918590545654","0.9063918590545654","0.9063918590545654","0.917113721370697","0.917113721370697","0.917113721370697","0.7787207961082458","0.7787207961082458","0.7787207961082458","0.9066085815429688","0.9066085815429688","0.9066085815429688","0.7320895791053772","0.7320895791053772","0.7320895791053772","0.2634289860725403","0.2634289860725403","0.2634289860725403","0.41615721583366394","0.41615721583366394","0.41615721583366394","0.7817418575286865","0.7817418575286865","0.7817418575286865","0.9237764477729797","0.9237764477729797","0.9237764477729797"
"243","0.9691823720932007","0.9691823720932007","0.9691823720932007","0.9035231471061707","0.9035231471061707","0.9035231471061707","0.9219067096710205","0.9219067096710205","0.9219067096710205","0.7699827551841736","0.7699827551841736","0.7699827551841736","0.90733402967453","0.90733402967453","0.90733402967453","0.7467631101608276","0.7467631101608276","0.7467631101608276","0.25703972578048706","0.25703972578048706","0.25703972578048706","0.4406175911426544","0.4406175911426544","0.4406175911426544","0.7838841676712036","0.7838841676712036","0.7838841676712036","0.9144235253334045","0.9144235253334045","0.9144235253334045"
"244","0.9779509902000427","0.9779509902000427","0.9779509902000427","0.915698766708374","0.915698766708374","0.915698766708374","0.9258034229278564","0.9258034229278564","0.9258034229278564","0.7583911418914795","0.7583911418914795","0.7583911418914795","0.904812216758728","0.904812216758728","0.904812216758728","0.7719619274139404","0.7719619274139404","0.7719619274139404","0.29411765933036804","0.29411765933036804","0.29411765933036804","0.42719998955726624","0.42719998955726624","0.42719998955726624","0.7488029599189758","0.7488029599189758","0.7488029599189758","0.9202292561531067","0.9202292561531067","0.9202292561531067"
"245","0.9808962345123291","0.9808962345123291","0.9808962345123291","0.9048790335655212","0.9048790335655212","0.9048790335655212","0.9248725771903992","0.9248725771903992","0.9248725771903992","0.7765480279922485","0.7765480279922485","0.7765480279922485","0.9019667506217957","0.9019667506217957","0.9019667506217957","0.7554882764816284","0.7554882764816284","0.7554882764816284","0.2734663784503937","0.2734663784503937","0.2734663784503937","0.510237991809845","0.510237991809845","0.510237991809845","0.774609386920929","0.774609386920929","0.774609386920929","0.927424430847168","0.927424430847168","0.927424430847168"
"246","0.9697095155715942","0.9697095155715942","0.9697095155715942","0.9047433733940125","0.9047433733940125","0.9047433733940125","0.9172138571739197","0.9172138571739197","0.9172138571739197","0.7872276902198792","0.7872276902198792","0.7872276902198792","0.9045398235321045","0.9045398235321045","0.9045398235321045","0.7826238870620728","0.7826238870620728","0.7826238870620728","0.2830336093902588","0.2830336093902588","0.2830336093902588","0.4943699836730957","0.4943699836730957","0.4943699836730957","0.7591120004653931","0.7591120004653931","0.7591120004653931","0.9184918403625488","0.9184918403625488","0.9184918403625488"
