"Step","20260203_145728_traj_reward_fresh_configA_age1500 - actor_train/grad_norm","20260203_145728_traj_reward_fresh_configA_age1500 - actor_train/grad_norm__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - actor_train/grad_norm__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - actor_train/grad_norm","20260203_145221_traj_reward_fresh_configA_age1000 - actor_train/grad_norm__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - actor_train/grad_norm__MAX","20260203_144832_traj_reward_fresh_configA - actor_train/grad_norm","20260203_144832_traj_reward_fresh_configA - actor_train/grad_norm__MIN","20260203_144832_traj_reward_fresh_configA - actor_train/grad_norm__MAX","20260203_141744_traj_reward_fresh - actor_train/grad_norm","20260203_141744_traj_reward_fresh - actor_train/grad_norm__MIN","20260203_141744_traj_reward_fresh - actor_train/grad_norm__MAX","20260201_191930_traj_reward_fresh_configA_IS - actor_train/grad_norm","20260201_191930_traj_reward_fresh_configA_IS - actor_train/grad_norm__MIN","20260201_191930_traj_reward_fresh_configA_IS - actor_train/grad_norm__MAX","20260201_191332_traj_reward_fresh - actor_train/grad_norm","20260201_191332_traj_reward_fresh - actor_train/grad_norm__MIN","20260201_191332_traj_reward_fresh - actor_train/grad_norm__MAX","20260131_160147_step_reward_fresh_configA - actor_train/grad_norm","20260131_160147_step_reward_fresh_configA - actor_train/grad_norm__MIN","20260131_160147_step_reward_fresh_configA - actor_train/grad_norm__MAX","20260131_160100_step_reward_fresh - actor_train/grad_norm","20260131_160100_step_reward_fresh - actor_train/grad_norm__MIN","20260131_160100_step_reward_fresh - actor_train/grad_norm__MAX","20260131_155522_traj_reward_fresh - actor_train/grad_norm","20260131_155522_traj_reward_fresh - actor_train/grad_norm__MIN","20260131_155522_traj_reward_fresh - actor_train/grad_norm__MAX","20260131_155911_traj_reward_fresh_configA - actor_train/grad_norm","20260131_155911_traj_reward_fresh_configA - actor_train/grad_norm__MIN","20260131_155911_traj_reward_fresh_configA - actor_train/grad_norm__MAX"
"175","0","0","0","0","0","0","0","0","0","47.90849685668945","47.90849685668945","47.90849685668945","0","0","0","195.39122009277344","195.39122009277344","195.39122009277344","0","0","0","91.24258422851562","91.24258422851562","91.24258422851562","191.91026306152344","191.91026306152344","191.91026306152344","0","0","0"
"176","0","0","0","0","0","0","0","0","0","61.8975944519043","61.8975944519043","61.8975944519043","0","0","0","184.6945343017578","184.6945343017578","184.6945343017578","0","0","0","130.3791961669922","130.3791961669922","130.3791961669922","117.49693298339844","117.49693298339844","117.49693298339844","0","0","0"
"177","0","0","0","0","0","0","0","0","0","103.99518585205078","103.99518585205078","103.99518585205078","0","0","0","196.1062469482422","196.1062469482422","196.1062469482422","0","0","0","213.74346923828125","213.74346923828125","213.74346923828125","143.82188415527344","143.82188415527344","143.82188415527344","0","0","0"
"178","0","0","0","0","0","0","0","0","0","66.9931411743164","66.9931411743164","66.9931411743164","0","0","0","315.68243408203125","315.68243408203125","315.68243408203125","0","0","0","139.24374389648438","139.24374389648438","139.24374389648438","132.12428283691406","132.12428283691406","132.12428283691406","0","0","0"
"179","0","0","0","0","0","0","0","0","0","143.94886779785156","143.94886779785156","143.94886779785156","0","0","0","182.3831024169922","182.3831024169922","182.3831024169922","0","0","0","143.75294494628906","143.75294494628906","143.75294494628906","135.42689514160156","135.42689514160156","135.42689514160156","0","0","0"
"180","0","0","0","0","0","0","0","0","0","104.25836181640625","104.25836181640625","104.25836181640625","0","0","0","237.08038330078125","237.08038330078125","237.08038330078125","0","0","0","130.46859741210938","130.46859741210938","130.46859741210938","127.84467315673828","127.84467315673828","127.84467315673828","0","0","0"
"181","0","0","0","0","0","0","0","0","0","106.24221801757812","106.24221801757812","106.24221801757812","0","0","0","148.6230010986328","148.6230010986328","148.6230010986328","0","0","0","100.3232421875","100.3232421875","100.3232421875","123.72937774658203","123.72937774658203","123.72937774658203","0","0","0"
"182","0","0","0","0","0","0","0","0","0","74.05386352539062","74.05386352539062","74.05386352539062","0","0","0","212.02696228027344","212.02696228027344","212.02696228027344","0","0","0","115.3951187133789","115.3951187133789","115.3951187133789","169.4431610107422","169.4431610107422","169.4431610107422","0","0","0"
"183","0","0","0","0","0","0","0","0","0","111.55072784423828","111.55072784423828","111.55072784423828","0","0","0","132.74606323242188","132.74606323242188","132.74606323242188","0","0","0","201.7129364013672","201.7129364013672","201.7129364013672","264.4689636230469","264.4689636230469","264.4689636230469","0","0","0"
"184","0","0","0","0","0","0","0","0","0","68.25358581542969","68.25358581542969","68.25358581542969","0","0","0","195.58895874023438","195.58895874023438","195.58895874023438","0","0","0","133.35545349121094","133.35545349121094","133.35545349121094","249.3446044921875","249.3446044921875","249.3446044921875","0","0","0"
"185","0","0","0","0","0","0","0","0","0","69.56355285644531","69.56355285644531","69.56355285644531","0","0","0","181.95587158203125","181.95587158203125","181.95587158203125","0","0","0","105.08427429199219","105.08427429199219","105.08427429199219","195.24765014648438","195.24765014648438","195.24765014648438","0","0","0"
"186","0","0","0","0","0","0","0","0","0","113.90620422363281","113.90620422363281","113.90620422363281","0","0","0","154.02975463867188","154.02975463867188","154.02975463867188","0","0","0","151.285400390625","151.285400390625","151.285400390625","345.9478454589844","345.9478454589844","345.9478454589844","0","0","0"
"187","0","0","0","0","0","0","0","0","0","65.30467224121094","65.30467224121094","65.30467224121094","0","0","0","214.88294982910156","214.88294982910156","214.88294982910156","0","0","0","147.12860107421875","147.12860107421875","147.12860107421875","178.9840087890625","178.9840087890625","178.9840087890625","0","0","0"
"188","0","0","0","0","0","0","0","0","0","82.13578796386719","82.13578796386719","82.13578796386719","0","0","0","206.24696350097656","206.24696350097656","206.24696350097656","0","0","0","77.6426773071289","77.6426773071289","77.6426773071289","144.0200958251953","144.0200958251953","144.0200958251953","0","0","0"
"189","0","0","0","0","0","0","0","0","0","88.959716796875","88.959716796875","88.959716796875","0","0","0","130.40663146972656","130.40663146972656","130.40663146972656","0","0","0","91.09024810791016","91.09024810791016","91.09024810791016","129.99658203125","129.99658203125","129.99658203125","0","0","0"
"190","0","0","0","0","0","0","0","0","0","63.035011291503906","63.035011291503906","63.035011291503906","0","0","0","167.19679260253906","167.19679260253906","167.19679260253906","0","0","0","75.73641204833984","75.73641204833984","75.73641204833984","127.56490325927734","127.56490325927734","127.56490325927734","0","0","0"
"191","0","0","0","0","0","0","0","0","0","80.93553924560547","80.93553924560547","80.93553924560547","0","0","0","106.80162048339844","106.80162048339844","106.80162048339844","0","0","0","154.87701416015625","154.87701416015625","154.87701416015625","186.1791229248047","186.1791229248047","186.1791229248047","0","0","0"
"192","0","0","0","0","0","0","0","0","0","138.4743194580078","138.4743194580078","138.4743194580078","0","0","0","133.29751586914062","133.29751586914062","133.29751586914062","0","0","0","119.76515197753906","119.76515197753906","119.76515197753906","184.37738037109375","184.37738037109375","184.37738037109375","0","0","0"
"193","0","0","0","0","0","0","0","0","0","112.8450698852539","112.8450698852539","112.8450698852539","0","0","0","338.8597412109375","338.8597412109375","338.8597412109375","0","0","0","128.03570556640625","128.03570556640625","128.03570556640625","140.65078735351562","140.65078735351562","140.65078735351562","0","0","0"
"194","0","0","0","0","0","0","0","0","0","61.8571662902832","61.8571662902832","61.8571662902832","0","0","0","161.7793731689453","161.7793731689453","161.7793731689453","0","0","0","98.06683349609375","98.06683349609375","98.06683349609375","147.68280029296875","147.68280029296875","147.68280029296875","0","0","0"
"195","0","0","0","0","0","0","0","0","0","132.0873565673828","132.0873565673828","132.0873565673828","0","0","0","135.5066375732422","135.5066375732422","135.5066375732422","0","0","0","238.25868225097656","238.25868225097656","238.25868225097656","175.09841918945312","175.09841918945312","175.09841918945312","0","0","0"
"196","0","0","0","0","0","0","0","0","0","59.76066207885742","59.76066207885742","59.76066207885742","0","0","0","100.35440826416016","100.35440826416016","100.35440826416016","0","0","0","48.03224182128906","48.03224182128906","48.03224182128906","131.79104614257812","131.79104614257812","131.79104614257812","0","0","0"
"197","0","0","0","0","0","0","0","0","0","63.85151672363281","63.85151672363281","63.85151672363281","0","0","0","193.5875701904297","193.5875701904297","193.5875701904297","0","0","0","133.36624145507812","133.36624145507812","133.36624145507812","405.80419921875","405.80419921875","405.80419921875","0","0","0"
"198","0","0","0","0","0","0","0","0","0","183.55581665039062","183.55581665039062","183.55581665039062","0","0","0","168.02777099609375","168.02777099609375","168.02777099609375","0","0","0","138.09799194335938","138.09799194335938","138.09799194335938","214.84361267089844","214.84361267089844","214.84361267089844","0","0","0"
"199","0","0","0","0","0","0","0","0","0","100.22859954833984","100.22859954833984","100.22859954833984","0","0","0","172.3011932373047","172.3011932373047","172.3011932373047","0","0","0","159.5196990966797","159.5196990966797","159.5196990966797","143.45834350585938","143.45834350585938","143.45834350585938","0","0","0"
"200","0","0","0","0","0","0","0","0","0","83.6878662109375","83.6878662109375","83.6878662109375","0","0","0","153.79981994628906","153.79981994628906","153.79981994628906","0","0","0","109.16865539550781","109.16865539550781","109.16865539550781","183.4767303466797","183.4767303466797","183.4767303466797","0","0","0"
"201","0","0","0","0","0","0","0","0","0","90.23482513427734","90.23482513427734","90.23482513427734","0","0","0","143.6507110595703","143.6507110595703","143.6507110595703","0","0","0","178.86183166503906","178.86183166503906","178.86183166503906","117.36835479736328","117.36835479736328","117.36835479736328","0","0","0"
"202","0","0","0","0","0","0","0","0","0","55.02840805053711","55.02840805053711","55.02840805053711","0","0","0","131.3107147216797","131.3107147216797","131.3107147216797","0","0","0","127.28073120117188","127.28073120117188","127.28073120117188","646.5557250976562","646.5557250976562","646.5557250976562","0","0","0"
"203","0","0","0","0","0","0","0","0","0","29.88984489440918","29.88984489440918","29.88984489440918","0","0","0","155.3092803955078","155.3092803955078","155.3092803955078","0","0","0","179.4528350830078","179.4528350830078","179.4528350830078","223.14674377441406","223.14674377441406","223.14674377441406","0","0","0"
"204","0","0","0","0","0","0","0","0","0","99.3289794921875","99.3289794921875","99.3289794921875","0","0","0","187.68748474121094","187.68748474121094","187.68748474121094","0","0","0","117.45240783691406","117.45240783691406","117.45240783691406","134.5382080078125","134.5382080078125","134.5382080078125","0","0","0"
"205","0","0","0","0","0","0","0","0","0","48.42267608642578","48.42267608642578","48.42267608642578","0","0","0","125.42376708984375","125.42376708984375","125.42376708984375","0","0","0","96.4696273803711","96.4696273803711","96.4696273803711","168.65682983398438","168.65682983398438","168.65682983398438","0","0","0"
"206","0","0","0","0","0","0","0","0","0","115.42619323730469","115.42619323730469","115.42619323730469","0","0","0","262.4170227050781","262.4170227050781","262.4170227050781","0","0","0","145.31675720214844","145.31675720214844","145.31675720214844","208.67283630371094","208.67283630371094","208.67283630371094","0","0","0"
"207","0","0","0","0","0","0","0","0","0","43.56316375732422","43.56316375732422","43.56316375732422","0","0","0","207.02218627929688","207.02218627929688","207.02218627929688","0","0","0","88.35700225830078","88.35700225830078","88.35700225830078","147.78497314453125","147.78497314453125","147.78497314453125","0","0","0"
"208","0","0","0","0","0","0","0","0","0","48.89280700683594","48.89280700683594","48.89280700683594","0","0","0","191.0058135986328","191.0058135986328","191.0058135986328","0","0","0","126.7021484375","126.7021484375","126.7021484375","175.24476623535156","175.24476623535156","175.24476623535156","0","0","0"
"209","0","0","0","0","0","0","0","0","0","65.60970306396484","65.60970306396484","65.60970306396484","0","0","0","429.24237060546875","429.24237060546875","429.24237060546875","0","0","0","93.20498657226562","93.20498657226562","93.20498657226562","126.97103118896484","126.97103118896484","126.97103118896484","0","0","0"
"210","0","0","0","0","0","0","0","0","0","38.806121826171875","38.806121826171875","38.806121826171875","0","0","0","132.93548583984375","132.93548583984375","132.93548583984375","0","0","0","127.2220687866211","127.2220687866211","127.2220687866211","149.57359313964844","149.57359313964844","149.57359313964844","0","0","0"
"211","0","0","0","0","0","0","0","0","0","95.7518081665039","95.7518081665039","95.7518081665039","0","0","0","224.22906494140625","224.22906494140625","224.22906494140625","0","0","0","82.0649642944336","82.0649642944336","82.0649642944336","171.99746704101562","171.99746704101562","171.99746704101562","0","0","0"
"212","0","0","0","0","0","0","0","0","0","78.98848724365234","78.98848724365234","78.98848724365234","0","0","0","318.41796875","318.41796875","318.41796875","0","0","0","114.23977661132812","114.23977661132812","114.23977661132812","134.73849487304688","134.73849487304688","134.73849487304688","0","0","0"
"213","0","0","0","0","0","0","0","0","0","58.88508987426758","58.88508987426758","58.88508987426758","0","0","0","152.27467346191406","152.27467346191406","152.27467346191406","0","0","0","145.00477600097656","145.00477600097656","145.00477600097656","132.55543518066406","132.55543518066406","132.55543518066406","0","0","0"
"214","0","0","0","0","0","0","0","0","0","44.664878845214844","44.664878845214844","44.664878845214844","0","0","0","238.70248413085938","238.70248413085938","238.70248413085938","0","0","0","150.48611450195312","150.48611450195312","150.48611450195312","177.92543029785156","177.92543029785156","177.92543029785156","0","0","0"
"215","0","0","0","0","0","0","0","0","0","116.33394622802734","116.33394622802734","116.33394622802734","0","0","0","138.86618041992188","138.86618041992188","138.86618041992188","0","0","0","211.87188720703125","211.87188720703125","211.87188720703125","221.008544921875","221.008544921875","221.008544921875","0","0","0"
"216","0","0","0","0","0","0","0","0","0","124.79503631591797","124.79503631591797","124.79503631591797","0","0","0","491.29180908203125","491.29180908203125","491.29180908203125","0","0","0","153.380859375","153.380859375","153.380859375","140.8511962890625","140.8511962890625","140.8511962890625","0","0","0"
"217","0","0","0","0","0","0","0","0","0","101.51070404052734","101.51070404052734","101.51070404052734","0","0","0","151.76971435546875","151.76971435546875","151.76971435546875","0","0","0","137.4958953857422","137.4958953857422","137.4958953857422","101.38613891601562","101.38613891601562","101.38613891601562","0","0","0"
"218","0","0","0","0","0","0","0","0","0","120.95849609375","120.95849609375","120.95849609375","0","0","0","243.67178344726562","243.67178344726562","243.67178344726562","0","0","0","113.81338500976562","113.81338500976562","113.81338500976562","142.6341094970703","142.6341094970703","142.6341094970703","0","0","0"
"219","0","0","0","0","0","0","0","0","0","63.55097198486328","63.55097198486328","63.55097198486328","0","0","0","185.1483917236328","185.1483917236328","185.1483917236328","0","0","0","154.19398498535156","154.19398498535156","154.19398498535156","114.53020477294922","114.53020477294922","114.53020477294922","0","0","0"
"220","0","0","0","0","0","0","0","0","0","88.40506744384766","88.40506744384766","88.40506744384766","0","0","0","140.71437072753906","140.71437072753906","140.71437072753906","0","0","0","118.29142761230469","118.29142761230469","118.29142761230469","140.0377655029297","140.0377655029297","140.0377655029297","0","0","0"
"221","0","0","0","0","0","0","0","0","0","174.89300537109375","174.89300537109375","174.89300537109375","0","0","0","215.150146484375","215.150146484375","215.150146484375","0","0","0","142.5042724609375","142.5042724609375","142.5042724609375","124.91393280029297","124.91393280029297","124.91393280029297","0","0","0"
"222","0","0","0","0","0","0","0","0","0","63.700504302978516","63.700504302978516","63.700504302978516","0","0","0","165.80087280273438","165.80087280273438","165.80087280273438","0","0","0","136.9016876220703","136.9016876220703","136.9016876220703","180.7246551513672","180.7246551513672","180.7246551513672","0","0","0"
"223","0","0","0","0","0","0","0","0","0","150.7989044189453","150.7989044189453","150.7989044189453","0","0","0","538.6687622070312","538.6687622070312","538.6687622070312","0","0","0","191.45179748535156","191.45179748535156","191.45179748535156","396.06085205078125","396.06085205078125","396.06085205078125","0","0","0"
"224","0","0","0","0","0","0","0","0","0","77.61735534667969","77.61735534667969","77.61735534667969","0","0","0","379.0954895019531","379.0954895019531","379.0954895019531","0","0","0","141.65541076660156","141.65541076660156","141.65541076660156","322.0875244140625","322.0875244140625","322.0875244140625","0","0","0"
"225","0","0","0","0","0","0","0","0","0","70.94691467285156","70.94691467285156","70.94691467285156","0","0","0","108.8689193725586","108.8689193725586","108.8689193725586","0","0","0","140.6012420654297","140.6012420654297","140.6012420654297","239.1212615966797","239.1212615966797","239.1212615966797","0","0","0"
"226","0","0","0","0","0","0","0","0","0","96.5064697265625","96.5064697265625","96.5064697265625","0","0","0","211.51077270507812","211.51077270507812","211.51077270507812","0","0","0","165.80780029296875","165.80780029296875","165.80780029296875","112.64704132080078","112.64704132080078","112.64704132080078","0","0","0"
"227","0","0","0","0","0","0","0","0","0","120.73619842529297","120.73619842529297","120.73619842529297","0","0","0","433.87481689453125","433.87481689453125","433.87481689453125","0","0","0","181.51727294921875","181.51727294921875","181.51727294921875","108.52286529541016","108.52286529541016","108.52286529541016","0","0","0"
"228","0","0","0","0","0","0","0","0","0","72.3054428100586","72.3054428100586","72.3054428100586","0","0","0","130.5519561767578","130.5519561767578","130.5519561767578","0","0","0","167.96908569335938","167.96908569335938","167.96908569335938","225.64340209960938","225.64340209960938","225.64340209960938","0","0","0"
"229","0","0","0","0","0","0","0","0","0","76.17914581298828","76.17914581298828","76.17914581298828","0","0","0","363.1980285644531","363.1980285644531","363.1980285644531","0","0","0","87.91556549072266","87.91556549072266","87.91556549072266","122.29598999023438","122.29598999023438","122.29598999023438","0","0","0"
"230","0","0","0","0","0","0","0","0","0","80.23102569580078","80.23102569580078","80.23102569580078","0","0","0","272.1127014160156","272.1127014160156","272.1127014160156","0","0","0","197.6583709716797","197.6583709716797","197.6583709716797","166.14013671875","166.14013671875","166.14013671875","0","0","0"
"231","0","0","0","0","0","0","0","0","0","49.28567886352539","49.28567886352539","49.28567886352539","0","0","0","151.84628295898438","151.84628295898438","151.84628295898438","0","0","0","190.1438446044922","190.1438446044922","190.1438446044922","108.76532745361328","108.76532745361328","108.76532745361328","0","0","0"
"232","0","0","0","0","0","0","0","0","0","80.83763122558594","80.83763122558594","80.83763122558594","0","0","0","124.33299255371094","124.33299255371094","124.33299255371094","0","0","0","197.37838745117188","197.37838745117188","197.37838745117188","363.629638671875","363.629638671875","363.629638671875","0","0","0"
"233","0","0","0","0","0","0","0","0","0","80.31192779541016","80.31192779541016","80.31192779541016","0","0","0","180.36306762695312","180.36306762695312","180.36306762695312","0","0","0","232.73095703125","232.73095703125","232.73095703125","130.7941436767578","130.7941436767578","130.7941436767578","0","0","0"
"234","0","0","0","0","0","0","0","0","0","67.22119140625","67.22119140625","67.22119140625","0","0","0","204.6267547607422","204.6267547607422","204.6267547607422","0","0","0","2121.28564453125","2121.28564453125","2121.28564453125","102.98069763183594","102.98069763183594","102.98069763183594","0","0","0"
"235","0","0","0","0","0","0","0","0","0","115.08183288574219","115.08183288574219","115.08183288574219","0","0","0","199.66909790039062","199.66909790039062","199.66909790039062","0","0","0","298.03375244140625","298.03375244140625","298.03375244140625","138.368408203125","138.368408203125","138.368408203125","0","0","0"
"236","0","0","0","0","0","0","0","0","0","81.07878875732422","81.07878875732422","81.07878875732422","0","0","0","540.931640625","540.931640625","540.931640625","0","0","0","248.1820068359375","248.1820068359375","248.1820068359375","111.79519653320312","111.79519653320312","111.79519653320312","0","0","0"
"237","0","0","0","0","0","0","0","0","0","86.53429412841797","86.53429412841797","86.53429412841797","0","0","0","169.9366455078125","169.9366455078125","169.9366455078125","0","0","0","160.46629333496094","160.46629333496094","160.46629333496094","125.24449157714844","125.24449157714844","125.24449157714844","0","0","0"
"238","0","0","0","0","0","0","0","0","0","181.35789489746094","181.35789489746094","181.35789489746094","0","0","0","367.2052917480469","367.2052917480469","367.2052917480469","0","0","0","215.8311309814453","215.8311309814453","215.8311309814453","124.52816009521484","124.52816009521484","124.52816009521484","0","0","0"
"239","0","0","0","0","0","0","0","0","0","91.8935546875","91.8935546875","91.8935546875","0","0","0","216.77581787109375","216.77581787109375","216.77581787109375","0","0","0","169.556396484375","169.556396484375","169.556396484375","179.92486572265625","179.92486572265625","179.92486572265625","0","0","0"
"240","0","0","0","0","0","0","0","0","0","75.97567749023438","75.97567749023438","75.97567749023438","0","0","0","73.14285278320312","73.14285278320312","73.14285278320312","0","0","0","256.7118225097656","256.7118225097656","256.7118225097656","233.13320922851562","233.13320922851562","233.13320922851562","0","0","0"
"241","0","0","0","0","0","0","0","0","0","68.77711486816406","68.77711486816406","68.77711486816406","0","0","0","145.60858154296875","145.60858154296875","145.60858154296875","0","0","0","225.1226348876953","225.1226348876953","225.1226348876953","390.4556579589844","390.4556579589844","390.4556579589844","0","0","0"
"242","0","0","0","0","0","0","0","0","0","107.5154037475586","107.5154037475586","107.5154037475586","0","0","0","74.53121948242188","74.53121948242188","74.53121948242188","0","0","0","292.71807861328125","292.71807861328125","292.71807861328125","171.54164123535156","171.54164123535156","171.54164123535156","0","0","0"
"243","0","0","0","0","0","0","0","0","0","86.65823364257812","86.65823364257812","86.65823364257812","0","0","0","233.0178985595703","233.0178985595703","233.0178985595703","0","0","0","190.52085876464844","190.52085876464844","190.52085876464844","130.22525024414062","130.22525024414062","130.22525024414062","0","0","0"
"244","0","0","0","0","0","0","0","0","0","154.18870544433594","154.18870544433594","154.18870544433594","0","0","0","176.91839599609375","176.91839599609375","176.91839599609375","0","0","0","196.8306884765625","196.8306884765625","196.8306884765625","146.09339904785156","146.09339904785156","146.09339904785156","0","0","0"
"245","0","0","0","0","0","0","0","0","0","105.8961181640625","105.8961181640625","105.8961181640625","0","0","0","179.92527770996094","179.92527770996094","179.92527770996094","0","0","0","195.87619018554688","195.87619018554688","195.87619018554688","146.2461700439453","146.2461700439453","146.2461700439453","0","0","0"
"246","0","0","0","0","0","0","0","0","0","77.1650619506836","77.1650619506836","77.1650619506836","0","0","0","214.90931701660156","214.90931701660156","214.90931701660156","0","0","0","207.10377502441406","207.10377502441406","207.10377502441406","149.45033264160156","149.45033264160156","149.45033264160156","0","0","0"
"247","0","0","0","0","0","0","0","0","0","237.42884826660156","237.42884826660156","237.42884826660156","0","0","0","112.37247467041016","112.37247467041016","112.37247467041016","0","0","0","271.78704833984375","271.78704833984375","271.78704833984375","187.4824981689453","187.4824981689453","187.4824981689453","0","0","0"
"248","0","0","0","0","0","0","0","0","0","127.72887420654297","127.72887420654297","127.72887420654297","0","0","0","178.26536560058594","178.26536560058594","178.26536560058594","0","0","0","206.5323486328125","206.5323486328125","206.5323486328125","136.29103088378906","136.29103088378906","136.29103088378906","0","0","0"
"249","0","0","0","0","0","0","0","0","0","99.05113983154297","99.05113983154297","99.05113983154297","0","0","0","122.8077621459961","122.8077621459961","122.8077621459961","0","0","0","3020.715087890625","3020.715087890625","3020.715087890625","362.8238830566406","362.8238830566406","362.8238830566406","0","0","0"
"250","0","0","0","0","0","0","0","0","0","38.457645416259766","38.457645416259766","38.457645416259766","0","0","0","160.82273864746094","160.82273864746094","160.82273864746094","0","0","0","266.3807373046875","266.3807373046875","266.3807373046875","255.23831176757812","255.23831176757812","255.23831176757812","0","0","0"
"251","0","0","0","0","0","0","0","0","0","97.35467529296875","97.35467529296875","97.35467529296875","0","0","0","76.58078002929688","76.58078002929688","76.58078002929688","0","0","0","218.5303497314453","218.5303497314453","218.5303497314453","133.2790985107422","133.2790985107422","133.2790985107422","0","0","0"
"252","0","0","0","0","0","0","0","0","0","146.0203857421875","146.0203857421875","146.0203857421875","0","0","0","102.84778594970703","102.84778594970703","102.84778594970703","0","0","0","272.2725830078125","272.2725830078125","272.2725830078125","156.50376892089844","156.50376892089844","156.50376892089844","0","0","0"
"253","0","0","0","0","0","0","0","0","0","153.35336303710938","153.35336303710938","153.35336303710938","0","0","0","191.86956787109375","191.86956787109375","191.86956787109375","0","0","0","255.65914916992188","255.65914916992188","255.65914916992188","186.3226776123047","186.3226776123047","186.3226776123047","0","0","0"
"254","0","0","0","0","0","0","0","0","0","102.45269775390625","102.45269775390625","102.45269775390625","0","0","0","126.72511291503906","126.72511291503906","126.72511291503906","0","0","0","217.3654327392578","217.3654327392578","217.3654327392578","118.16535949707031","118.16535949707031","118.16535949707031","0","0","0"
"255","0","0","0","0","0","0","0","0","0","79.24187469482422","79.24187469482422","79.24187469482422","0","0","0","109.80037689208984","109.80037689208984","109.80037689208984","0","0","0","245.21951293945312","245.21951293945312","245.21951293945312","235.47421264648438","235.47421264648438","235.47421264648438","0","0","0"
"256","0","0","0","0","0","0","0","0","0","87.23101043701172","87.23101043701172","87.23101043701172","0","0","0","130.48793029785156","130.48793029785156","130.48793029785156","0","0","0","180.26107788085938","180.26107788085938","180.26107788085938","124.99258422851562","124.99258422851562","124.99258422851562","0","0","0"
"257","0","0","0","0","0","0","0","0","0","71.85053253173828","71.85053253173828","71.85053253173828","0","0","0","280.2250061035156","280.2250061035156","280.2250061035156","0","0","0","197.1660614013672","197.1660614013672","197.1660614013672","297.6875915527344","297.6875915527344","297.6875915527344","0","0","0"
"258","0","0","0","0","0","0","0","0","0","131.5221710205078","131.5221710205078","131.5221710205078","0","0","0","124.34132385253906","124.34132385253906","124.34132385253906","0","0","0","208.34654235839844","208.34654235839844","208.34654235839844","169.1472625732422","169.1472625732422","169.1472625732422","0","0","0"
"259","0","0","0","0","0","0","0","0","0","97.5447998046875","97.5447998046875","97.5447998046875","0","0","0","138.23373413085938","138.23373413085938","138.23373413085938","0","0","0","318.0680847167969","318.0680847167969","318.0680847167969","132.02699279785156","132.02699279785156","132.02699279785156","0","0","0"
"260","0","0","0","0","0","0","0","0","0","49.2129020690918","49.2129020690918","49.2129020690918","0","0","0","238.86070251464844","238.86070251464844","238.86070251464844","0","0","0","233.58421325683594","233.58421325683594","233.58421325683594","149.71156311035156","149.71156311035156","149.71156311035156","0","0","0"
"261","0","0","0","0","0","0","0","0","0","67.02740478515625","67.02740478515625","67.02740478515625","0","0","0","155.789306640625","155.789306640625","155.789306640625","0","0","0","159.21556091308594","159.21556091308594","159.21556091308594","128.7120819091797","128.7120819091797","128.7120819091797","0","0","0"
"262","0","0","0","0","0","0","0","0","0","124.9697036743164","124.9697036743164","124.9697036743164","0","0","0","129.87998962402344","129.87998962402344","129.87998962402344","0","0","0","235.21746826171875","235.21746826171875","235.21746826171875","199.90957641601562","199.90957641601562","199.90957641601562","0","0","0"
"263","0","0","0","0","0","0","0","0","0","67.88016510009766","67.88016510009766","67.88016510009766","0","0","0","158.10826110839844","158.10826110839844","158.10826110839844","0","0","0","255.17176818847656","255.17176818847656","255.17176818847656","222.52166748046875","222.52166748046875","222.52166748046875","0","0","0"
"264","0","0","0","0","0","0","0","0","0","54.391151428222656","54.391151428222656","54.391151428222656","0","0","0","107.66170501708984","107.66170501708984","107.66170501708984","0","0","0","147.50299072265625","147.50299072265625","147.50299072265625","147.1838836669922","147.1838836669922","147.1838836669922","0","0","0"
"265","0","0","0","0","0","0","0","0","0","78.24903869628906","78.24903869628906","78.24903869628906","0","0","0","97.87696075439453","97.87696075439453","97.87696075439453","0","0","0","150.3454132080078","150.3454132080078","150.3454132080078","208.49928283691406","208.49928283691406","208.49928283691406","0","0","0"
"266","0","0","0","0","0","0","0","0","0","79.79146575927734","79.79146575927734","79.79146575927734","0","0","0","123.41703796386719","123.41703796386719","123.41703796386719","0","0","0","279.0035705566406","279.0035705566406","279.0035705566406","375.9360656738281","375.9360656738281","375.9360656738281","0","0","0"
"267","0","0","0","0","0","0","0","0","0","94.43538665771484","94.43538665771484","94.43538665771484","0","0","0","206.79766845703125","206.79766845703125","206.79766845703125","0","0","0","205.74136352539062","205.74136352539062","205.74136352539062","506.92974853515625","506.92974853515625","506.92974853515625","0","0","0"
"268","0","0","0","0","0","0","0","0","0","63.00544738769531","63.00544738769531","63.00544738769531","0","0","0","188.32432556152344","188.32432556152344","188.32432556152344","0","0","0","184.92013549804688","184.92013549804688","184.92013549804688","203.3794403076172","203.3794403076172","203.3794403076172","0","0","0"
"269","0","0","0","0","0","0","0","0","0","142.84046936035156","142.84046936035156","142.84046936035156","0","0","0","119.92713928222656","119.92713928222656","119.92713928222656","0","0","0","200.99899291992188","200.99899291992188","200.99899291992188","269.9342346191406","269.9342346191406","269.9342346191406","0","0","0"
"270","0","0","0","0","0","0","0","0","0","105.86605072021484","105.86605072021484","105.86605072021484","0","0","0","156.6722412109375","156.6722412109375","156.6722412109375","0","0","0","236.85830688476562","236.85830688476562","236.85830688476562","185.14637756347656","185.14637756347656","185.14637756347656","0","0","0"
