"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MAX","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean__MAX","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean__MAX","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean__MIN","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MAX"
"213","1.0752205848693848","1.0752205848693848","1.0752205848693848","1.2370542287826538","1.2370542287826538","1.2370542287826538","1.2536993026733398","1.2536993026733398","1.2536993026733398","2.618917226791382","2.618917226791382","2.618917226791382","561371.0625","561371.0625","561371.0625","1.7846105098724365","1.7846105098724365","1.7846105098724365","1794581922047852500","1794581922047852500","1794581922047852500","166724452352","166724452352","166724452352","2.611428737640381","2.611428737640381","2.611428737640381","9.598538398742676","9.598538398742676","9.598538398742676"
"214","28.453754425048828","28.453754425048828","28.453754425048828","1.2493726015090942","1.2493726015090942","1.2493726015090942","1.280680537223816","1.280680537223816","1.280680537223816","2.699342966079712","2.699342966079712","2.699342966079712","1.7835725545883179","1.7835725545883179","1.7835725545883179","1.9263349771499634","1.9263349771499634","1.9263349771499634","1543954431249219600","1543954431249219600","1543954431249219600","31976882176","31976882176","31976882176","2.2257473468780518","2.2257473468780518","2.2257473468780518","1.1927742958068848","1.1927742958068848","1.1927742958068848"
"215","1.1507456302642822","1.1507456302642822","1.1507456302642822","1.1946308612823486","1.1946308612823486","1.1946308612823486","1.1650482416152954","1.1650482416152954","1.1650482416152954","2.6872029304504395","2.6872029304504395","2.6872029304504395","23.003538131713867","23.003538131713867","23.003538131713867","1.7645536661148071","1.7645536661148071","1.7645536661148071","535634579894042600","535634579894042600","535634579894042600","42429083648","42429083648","42429083648","3.286839485168457","3.286839485168457","3.286839485168457","2.116421699523926","2.116421699523926","2.116421699523926"
"216","1.1352124214172363","1.1352124214172363","1.1352124214172363","1.2042688131332397","1.2042688131332397","1.2042688131332397","1.2030518054962158","1.2030518054962158","1.2030518054962158","3.206911325454712","3.206911325454712","3.206911325454712","2.328279972076416","2.328279972076416","2.328279972076416","2.926058530807495","2.926058530807495","2.926058530807495","761456676053188600","761456676053188600","761456676053188600","120044232704","120044232704","120044232704","3.093644618988037","3.093644618988037","3.093644618988037","2.748119831085205","2.748119831085205","2.748119831085205"
"217","1.105940580368042","1.105940580368042","1.105940580368042","1.2237844467163086","1.2237844467163086","1.2237844467163086","1.2595340013504028","1.2595340013504028","1.2595340013504028","2.299178123474121","2.299178123474121","2.299178123474121","32498413568","32498413568","32498413568","1.783527135848999","1.783527135848999","1.783527135848999","1100818053748228100","1100818053748228100","1100818053748228100","150433202176","150433202176","150433202176","3.5212225914001465","3.5212225914001465","3.5212225914001465","1.1806286573410034","1.1806286573410034","1.1806286573410034"
"218","1.0746359825134277","1.0746359825134277","1.0746359825134277","1.188962697982788","1.188962697982788","1.188962697982788","1.1831966638565063","1.1831966638565063","1.1831966638565063","2.9558684825897217","2.9558684825897217","2.9558684825897217","3.3635034561157227","3.3635034561157227","3.3635034561157227","1.7043863534927368","1.7043863534927368","1.7043863534927368","918008646309249000","918008646309249000","918008646309249000","168520695808","168520695808","168520695808","2.345005750656128","2.345005750656128","2.345005750656128","24044.1875","24044.1875","24044.1875"
"219","1.1022919416427612","1.1022919416427612","1.1022919416427612","1.2068674564361572","1.2068674564361572","1.2068674564361572","1.288670301437378","1.288670301437378","1.288670301437378","273.11431884765625","273.11431884765625","273.11431884765625","1.2681095600128174","1.2681095600128174","1.2681095600128174","2.3148105144500732","2.3148105144500732","2.3148105144500732","2016743194242318300","2016743194242318300","2016743194242318300","8924861440","8924861440","8924861440","2.4541070461273193","2.4541070461273193","2.4541070461273193","1.5370948314666748","1.5370948314666748","1.5370948314666748"
"220","1.1203659772872925","1.1203659772872925","1.1203659772872925","1.1628936529159546","1.1628936529159546","1.1628936529159546","1.2991687059402466","1.2991687059402466","1.2991687059402466","2.8579258918762207","2.8579258918762207","2.8579258918762207","1.3834573030471802","1.3834573030471802","1.3834573030471802","1.9420745372772217","1.9420745372772217","1.9420745372772217","12094263967187206000","12094263967187206000","12094263967187206000","156243443712","156243443712","156243443712","3.1462655067443848","3.1462655067443848","3.1462655067443848","27.429737091064453","27.429737091064453","27.429737091064453"
"221","1.0852627754211426","1.0852627754211426","1.0852627754211426","1.2029284238815308","1.2029284238815308","1.2029284238815308","1.448134422302246","1.448134422302246","1.448134422302246","11.89104175567627","11.89104175567627","11.89104175567627","8.046277046203613","8.046277046203613","8.046277046203613","1303.513916015625","1303.513916015625","1303.513916015625","8400489288290009000","8400489288290009000","8400489288290009000","73299132416","73299132416","73299132416","3.5140488147735596","3.5140488147735596","3.5140488147735596","2.278177499771118","2.278177499771118","2.278177499771118"
"222","1.1390407085418701","1.1390407085418701","1.1390407085418701","1.2549374103546143","1.2549374103546143","1.2549374103546143","1.2462605237960815","1.2462605237960815","1.2462605237960815","2.6794230937957764","2.6794230937957764","2.6794230937957764","1093802.375","1093802.375","1093802.375","1.6523300409317017","1.6523300409317017","1.6523300409317017","435724294740246500","435724294740246500","435724294740246500","6390481920","6390481920","6390481920","2.4545650482177734","2.4545650482177734","2.4545650482177734","14.302387237548828","14.302387237548828","14.302387237548828"
"223","1.1266361474990845","1.1266361474990845","1.1266361474990845","1.175406575202942","1.175406575202942","1.175406575202942","1.2472316026687622","1.2472316026687622","1.2472316026687622","2.508632183074951","2.508632183074951","2.508632183074951","1.3297762870788574","1.3297762870788574","1.3297762870788574","3.0509088039398193","3.0509088039398193","3.0509088039398193","217230821537349630","217230821537349630","217230821537349630","31998259200","31998259200","31998259200","7.023677825927734","7.023677825927734","7.023677825927734","135661.875","135661.875","135661.875"
"224","1.1250932216644287","1.1250932216644287","1.1250932216644287","1.2849799394607544","1.2849799394607544","1.2849799394607544","1.2272329330444336","1.2272329330444336","1.2272329330444336","3.891935348510742","3.891935348510742","3.891935348510742","24.530033111572266","24.530033111572266","24.530033111572266","2.493851661682129","2.493851661682129","2.493851661682129","4082902839083401000","4082902839083401000","4082902839083401000","126315839488","126315839488","126315839488","3.4887332916259766","3.4887332916259766","3.4887332916259766","2.2652528285980225","2.2652528285980225","2.2652528285980225"
"225","1.0929003953933716","1.0929003953933716","1.0929003953933716","1.1589947938919067","1.1589947938919067","1.1589947938919067","1.2517772912979126","1.2517772912979126","1.2517772912979126","2.8113861083984375","2.8113861083984375","2.8113861083984375","27.59001350402832","27.59001350402832","27.59001350402832","1.9706493616104126","1.9706493616104126","1.9706493616104126","539948719924052000","539948719924052000","539948719924052000","12297014272","12297014272","12297014272","3.124021291732788","3.124021291732788","3.124021291732788","80.69358825683594","80.69358825683594","80.69358825683594"
"226","1.097934603691101","1.097934603691101","1.097934603691101","1.1580665111541748","1.1580665111541748","1.1580665111541748","1.2110189199447632","1.2110189199447632","1.2110189199447632","3.3368008136749268","3.3368008136749268","3.3368008136749268","1.5881445407867432","1.5881445407867432","1.5881445407867432","1.8048824071884155","1.8048824071884155","1.8048824071884155","534430614661627900","534430614661627900","534430614661627900","157081403392","157081403392","157081403392","1.8401761054992676","1.8401761054992676","1.8401761054992676","1.5795084238052368","1.5795084238052368","1.5795084238052368"
"227","1.3772403001785278","1.3772403001785278","1.3772403001785278","1.1811087131500244","1.1811087131500244","1.1811087131500244","1.214590072631836","1.214590072631836","1.214590072631836","2.623417854309082","2.623417854309082","2.623417854309082","3153516288","3153516288","3153516288","1.9883546829223633","1.9883546829223633","1.9883546829223633","1189393954567618600","1189393954567618600","1189393954567618600","131714949120","131714949120","131714949120","3.6134696006774902","3.6134696006774902","3.6134696006774902","1.2507123947143555","1.2507123947143555","1.2507123947143555"
"228","1.1504980325698853","1.1504980325698853","1.1504980325698853","1.2051116228103638","1.2051116228103638","1.2051116228103638","1.8045902252197266","1.8045902252197266","1.8045902252197266","2.8982458114624023","2.8982458114624023","2.8982458114624023","16.16446876525879","16.16446876525879","16.16446876525879","1.9397547245025635","1.9397547245025635","1.9397547245025635","971149761266581500","971149761266581500","971149761266581500","21294983168","21294983168","21294983168","1.7746210098266602","1.7746210098266602","1.7746210098266602","2.2355687618255615","2.2355687618255615","2.2355687618255615"
"229","1.3556196689605713","1.3556196689605713","1.3556196689605713","1.1786375045776367","1.1786375045776367","1.1786375045776367","1.2260645627975464","1.2260645627975464","1.2260645627975464","2.629697561264038","2.629697561264038","2.629697561264038","1.3916832208633423","1.3916832208633423","1.3916832208633423","2.089877128601074","2.089877128601074","2.089877128601074","1279488074786537500","1279488074786537500","1279488074786537500","267941281792","267941281792","267941281792","3.233799457550049","3.233799457550049","3.233799457550049","1.1589539051055908","1.1589539051055908","1.1589539051055908"
"230","1.1337239742279053","1.1337239742279053","1.1337239742279053","3427.93798828125","3427.93798828125","3427.93798828125","1.1941897869110107","1.1941897869110107","1.1941897869110107","2.4617035388946533","2.4617035388946533","2.4617035388946533","1123538.5","1123538.5","1123538.5","3.711135149002075","3.711135149002075","3.711135149002075","821519422865801200","821519422865801200","821519422865801200","52964466688","52964466688","52964466688","2.9922897815704346","2.9922897815704346","2.9922897815704346","1.2622171640396118","1.2622171640396118","1.2622171640396118"
"231","1.0997570753097534","1.0997570753097534","1.0997570753097534","1.170925259590149","1.170925259590149","1.170925259590149","1.1542013883590698","1.1542013883590698","1.1542013883590698","4.66001558303833","4.66001558303833","4.66001558303833","2.332902431488037","2.332902431488037","2.332902431488037","2.6485421657562256","2.6485421657562256","2.6485421657562256","2511006656276463600","2511006656276463600","2511006656276463600","357628739584","357628739584","357628739584","89.2419204711914","89.2419204711914","89.2419204711914","1.4287183284759521","1.4287183284759521","1.4287183284759521"
"232","1.1035056114196777","1.1035056114196777","1.1035056114196777","1.3252662420272827","1.3252662420272827","1.3252662420272827","1.2145426273345947","1.2145426273345947","1.2145426273345947","7.520172119140625","7.520172119140625","7.520172119140625","9.756288528442383","9.756288528442383","9.756288528442383","272865.375","272865.375","272865.375","1260094888695824400","1260094888695824400","1260094888695824400","20923031552","20923031552","20923031552","1.8186622858047485","1.8186622858047485","1.8186622858047485","1.48416268825531","1.48416268825531","1.48416268825531"
"233","1.3378487825393677","1.3378487825393677","1.3378487825393677","1.2077293395996094","1.2077293395996094","1.2077293395996094","1.2091081142425537","1.2091081142425537","1.2091081142425537","4.302225112915039","4.302225112915039","4.302225112915039","2.0937068462371826","2.0937068462371826","2.0937068462371826","1.7826484441757202","1.7826484441757202","1.7826484441757202","7590064006467944000","7590064006467944000","7590064006467944000","70629507072","70629507072","70629507072","2.6380598545074463","2.6380598545074463","2.6380598545074463","1.1619619131088257","1.1619619131088257","1.1619619131088257"
"234","1.1508972644805908","1.1508972644805908","1.1508972644805908","1.1768206357955933","1.1768206357955933","1.1768206357955933","1.1882208585739136","1.1882208585739136","1.1882208585739136","2.637481689453125","2.637481689453125","2.637481689453125","5.997027397155762","5.997027397155762","5.997027397155762","3850493696","3850493696","3850493696","587083546456227800","587083546456227800","587083546456227800","104173641728","104173641728","104173641728","2.846073865890503","2.846073865890503","2.846073865890503","1.670303225517273","1.670303225517273","1.670303225517273"
"235","1.0832431316375732","1.0832431316375732","1.0832431316375732","1.182695746421814","1.182695746421814","1.182695746421814","1.1890711784362793","1.1890711784362793","1.1890711784362793","3.67811918258667","3.67811918258667","3.67811918258667","33292956","33292956","33292956","1140525.625","1140525.625","1140525.625","3700059762239471600","3700059762239471600","3700059762239471600","116371947520","116371947520","116371947520","2.9610023498535156","2.9610023498535156","2.9610023498535156","1.8337509632110596","1.8337509632110596","1.8337509632110596"
"236","3180793.5","3180793.5","3180793.5","1.1872961521148682","1.1872961521148682","1.1872961521148682","1.1848722696304321","1.1848722696304321","1.1848722696304321","3.1276726722717285","3.1276726722717285","3.1276726722717285","1.3709182739257812","1.3709182739257812","1.3709182739257812","19.89681625366211","19.89681625366211","19.89681625366211","781861618999885800","781861618999885800","781861618999885800","325625151488","325625151488","325625151488","1.917884111404419","1.917884111404419","1.917884111404419","1.7285139560699463","1.7285139560699463","1.7285139560699463"
"237","1.1154980659484863","1.1154980659484863","1.1154980659484863","1.596407413482666","1.596407413482666","1.596407413482666","1.1841498613357544","1.1841498613357544","1.1841498613357544","7.2352166175842285","7.2352166175842285","7.2352166175842285","1.3517024517059326","1.3517024517059326","1.3517024517059326","2.665065288543701","2.665065288543701","2.665065288543701","310232394097492000","310232394097492000","310232394097492000","35214053376","35214053376","35214053376","2908419","2908419","2908419","41.15922546386719","41.15922546386719","41.15922546386719"
"238","1.142737865447998","1.142737865447998","1.142737865447998","1.2389720678329468","1.2389720678329468","1.2389720678329468","1.3400750160217285","1.3400750160217285","1.3400750160217285","43.26152420043945","43.26152420043945","43.26152420043945","1.8019471168518066","1.8019471168518066","1.8019471168518066","2.2781105041503906","2.2781105041503906","2.2781105041503906","7211068945443324000","7211068945443324000","7211068945443324000","61178466304","61178466304","61178466304","1.8301758766174316","1.8301758766174316","1.8301758766174316","1.309566855430603","1.309566855430603","1.309566855430603"
"239","1.0966078042984009","1.0966078042984009","1.0966078042984009","1.1846506595611572","1.1846506595611572","1.1846506595611572","5.210984230041504","5.210984230041504","5.210984230041504","3.1547014713287354","3.1547014713287354","3.1547014713287354","2.2703068256378174","2.2703068256378174","2.2703068256378174","2.320343494415283","2.320343494415283","2.320343494415283","792871509965144000","792871509965144000","792871509965144000","142666547200","142666547200","142666547200","3.0272467136383057","3.0272467136383057","3.0272467136383057","22.88239097595215","22.88239097595215","22.88239097595215"
"240","1.1188503503799438","1.1188503503799438","1.1188503503799438","1.1901533603668213","1.1901533603668213","1.1901533603668213","1.1663480997085571","1.1663480997085571","1.1663480997085571","2.805471181869507","2.805471181869507","2.805471181869507","4.146755695343018","4.146755695343018","4.146755695343018","1.8238574266433716","1.8238574266433716","1.8238574266433716","892018115573973000","892018115573973000","892018115573973000","276979974144","276979974144","276979974144","2.3757009506225586","2.3757009506225586","2.3757009506225586","2.3138248920440674","2.3138248920440674","2.3138248920440674"
"241","1.2077090740203857","1.2077090740203857","1.2077090740203857","1.2402873039245605","1.2402873039245605","1.2402873039245605","1.21148681640625","1.21148681640625","1.21148681640625","3.30441951751709","3.30441951751709","3.30441951751709","1.4201080799102783","1.4201080799102783","1.4201080799102783","2.8496198654174805","2.8496198654174805","2.8496198654174805","988204286125015000","988204286125015000","988204286125015000","137219506176","137219506176","137219506176","4.666805744171143","4.666805744171143","4.666805744171143","2.0489275455474854","2.0489275455474854","2.0489275455474854"
"242","1.0738979578018188","1.0738979578018188","1.0738979578018188","1.2082356214523315","1.2082356214523315","1.2082356214523315","1.1715483665466309","1.1715483665466309","1.1715483665466309","2.9747977256774902","2.9747977256774902","2.9747977256774902","1.262757420539856","1.262757420539856","1.262757420539856","2.530029773712158","2.530029773712158","2.530029773712158","2311207801323520000","2311207801323520000","2311207801323520000","100605132800","100605132800","100605132800","2.710569381713867","2.710569381713867","2.710569381713867","5.135426998138428","5.135426998138428","5.135426998138428"
"243","1.1019973754882812","1.1019973754882812","1.1019973754882812","1.222784399986267","1.222784399986267","1.222784399986267","1.1691339015960693","1.1691339015960693","1.1691339015960693","43.3223762512207","43.3223762512207","43.3223762512207","2.1417224407196045","2.1417224407196045","2.1417224407196045","1.8420158624649048","1.8420158624649048","1.8420158624649048","3219437116337422300","3219437116337422300","3219437116337422300","118901530624","118901530624","118901530624","2.92905855178833","2.92905855178833","2.92905855178833","4.1388750076293945","4.1388750076293945","4.1388750076293945"
"244","1.5158575773239136","1.5158575773239136","1.5158575773239136","1.2166252136230469","1.2166252136230469","1.2166252136230469","1.2461051940917969","1.2461051940917969","1.2461051940917969","162.32400512695312","162.32400512695312","162.32400512695312","1.621721625328064","1.621721625328064","1.621721625328064","1.8749910593032837","1.8749910593032837","1.8749910593032837","569935288231526400","569935288231526400","569935288231526400","219913830400","219913830400","219913830400","2.791210412979126","2.791210412979126","2.791210412979126","1.9903919696807861","1.9903919696807861","1.9903919696807861"
"245","1.0962107181549072","1.0962107181549072","1.0962107181549072","1.1642036437988281","1.1642036437988281","1.1642036437988281","1.4022104740142822","1.4022104740142822","1.4022104740142822","2.2856669425964355","2.2856669425964355","2.2856669425964355","6.877175331115723","6.877175331115723","6.877175331115723","2.3602840900421143","2.3602840900421143","2.3602840900421143","19725878518068806000","19725878518068806000","19725878518068806000","39309156352","39309156352","39309156352","1.75198495388031","1.75198495388031","1.75198495388031","1.203067421913147","1.203067421913147","1.203067421913147"
"246","1.113821029663086","1.113821029663086","1.113821029663086","1.1867244243621826","1.1867244243621826","1.1867244243621826","1.1964986324310303","1.1964986324310303","1.1964986324310303","2.5750350952148438","2.5750350952148438","2.5750350952148438","2.0603578090667725","2.0603578090667725","2.0603578090667725","2.3316915035247803","2.3316915035247803","2.3316915035247803","20567255601968580000","20567255601968580000","20567255601968580000","32947443712","32947443712","32947443712","4.256565570831299","4.256565570831299","4.256565570831299","2.2642838954925537","2.2642838954925537","2.2642838954925537"
"247","1.0741149187088013","1.0741149187088013","1.0741149187088013","1.241189956665039","1.241189956665039","1.241189956665039","1.1984518766403198","1.1984518766403198","1.1984518766403198","44.72768783569336","44.72768783569336","44.72768783569336","4.581716537475586","4.581716537475586","4.581716537475586","1.7819463014602661","1.7819463014602661","1.7819463014602661","2396872676388897000","2396872676388897000","2396872676388897000","55678652416","55678652416","55678652416","2.221341848373413","2.221341848373413","2.221341848373413","1.6667776107788086","1.6667776107788086","1.6667776107788086"
"248","1.1383999586105347","1.1383999586105347","1.1383999586105347","1.1567574739456177","1.1567574739456177","1.1567574739456177","1.15697181224823","1.15697181224823","1.15697181224823","45.28401184082031","45.28401184082031","45.28401184082031","6716971.5","6716971.5","6716971.5","3.815432548522949","3.815432548522949","3.815432548522949","14992358914702442000","14992358914702442000","14992358914702442000","445100720128","445100720128","445100720128","3.3303749561309814","3.3303749561309814","3.3303749561309814","3.959625720977783","3.959625720977783","3.959625720977783"
"249","1.057960867881775","1.057960867881775","1.057960867881775","1.2199782133102417","1.2199782133102417","1.2199782133102417","1.3035013675689697","1.3035013675689697","1.3035013675689697","83.1715316772461","83.1715316772461","83.1715316772461","1064452672","1064452672","1064452672","1.9158693552017212","1.9158693552017212","1.9158693552017212","7260248451286303000","7260248451286303000","7260248451286303000","25805694976","25805694976","25805694976","2.6286113262176514","2.6286113262176514","2.6286113262176514","1.1623176336288452","1.1623176336288452","1.1623176336288452"
"250","1.0944058895111084","1.0944058895111084","1.0944058895111084","1.2079803943634033","1.2079803943634033","1.2079803943634033","1.1821435689926147","1.1821435689926147","1.1821435689926147","3.067582845687866","3.067582845687866","3.067582845687866","1.4062485694885254","1.4062485694885254","1.4062485694885254","2.6994681358337402","2.6994681358337402","2.6994681358337402","1037650423537729500","1037650423537729500","1037650423537729500","167814627328","167814627328","167814627328","2.919626235961914","2.919626235961914","2.919626235961914","1.1606473922729492","1.1606473922729492","1.1606473922729492"
"251","1.2801015377044678","1.2801015377044678","1.2801015377044678","1.1533989906311035","1.1533989906311035","1.1533989906311035","1.1818608045578003","1.1818608045578003","1.1818608045578003","3.7087392807006836","3.7087392807006836","3.7087392807006836","1.578038215637207","1.578038215637207","1.578038215637207","1.771214485168457","1.771214485168457","1.771214485168457","2691945863156072400","2691945863156072400","2691945863156072400","32513871872","32513871872","32513871872","2.2002482414245605","2.2002482414245605","2.2002482414245605","3.56721830368042","3.56721830368042","3.56721830368042"
"252","1.1957494020462036","1.1957494020462036","1.1957494020462036","1.1540963649749756","1.1540963649749756","1.1540963649749756","1.1745420694351196","1.1745420694351196","1.1745420694351196","3515.695556640625","3515.695556640625","3515.695556640625","2562129.5","2562129.5","2562129.5","2.4058938026428223","2.4058938026428223","2.4058938026428223","719672829016014800","719672829016014800","719672829016014800","26180292608","26180292608","26180292608","2.447632312774658","2.447632312774658","2.447632312774658","1.4311920404434204","1.4311920404434204","1.4311920404434204"
"253","1.0675146579742432","1.0675146579742432","1.0675146579742432","1.1719584465026855","1.1719584465026855","1.1719584465026855","1.2219657897949219","1.2219657897949219","1.2219657897949219","3.3931186199188232","3.3931186199188232","3.3931186199188232","649320896","649320896","649320896","2.0920612812042236","2.0920612812042236","2.0920612812042236","1252001246164811800","1252001246164811800","1252001246164811800","98284044288","98284044288","98284044288","3.3741040229797363","3.3741040229797363","3.3741040229797363","4.446837425231934","4.446837425231934","4.446837425231934"
"254","1.2787421941757202","1.2787421941757202","1.2787421941757202","1.2321735620498657","1.2321735620498657","1.2321735620498657","1.584733009338379","1.584733009338379","1.584733009338379","45.637569427490234","45.637569427490234","45.637569427490234","8.659639358520508","8.659639358520508","8.659639358520508","2.6876296997070312","2.6876296997070312","2.6876296997070312","3266427769407406000","3266427769407406000","3266427769407406000","124917202944","124917202944","124917202944","3.1793246269226074","3.1793246269226074","3.1793246269226074","1.2616745233535767","1.2616745233535767","1.2616745233535767"
"255","1.0991108417510986","1.0991108417510986","1.0991108417510986","1.2274854183197021","1.2274854183197021","1.2274854183197021","1.2302803993225098","1.2302803993225098","1.2302803993225098","47.070167541503906","47.070167541503906","47.070167541503906","1.702756404876709","1.702756404876709","1.702756404876709","3.1732215881347656","3.1732215881347656","3.1732215881347656","900694018231369700","900694018231369700","900694018231369700","86390874112","86390874112","86390874112","3.6168203353881836","3.6168203353881836","3.6168203353881836","2.1661601066589355","2.1661601066589355","2.1661601066589355"
"256","1.0593116283416748","1.0593116283416748","1.0593116283416748","1.3264410495758057","1.3264410495758057","1.3264410495758057","1.1736723184585571","1.1736723184585571","1.1736723184585571","41.35187911987305","41.35187911987305","41.35187911987305","2.1555659770965576","2.1555659770965576","2.1555659770965576","4.890796661376953","4.890796661376953","4.890796661376953","1101398389729263600","1101398389729263600","1101398389729263600","199701561344","199701561344","199701561344","2.4311132431030273","2.4311132431030273","2.4311132431030273","1.2596231698989868","1.2596231698989868","1.2596231698989868"
"257","1.1618388891220093","1.1618388891220093","1.1618388891220093","1.1856175661087036","1.1856175661087036","1.1856175661087036","1.2867777347564697","1.2867777347564697","1.2867777347564697","2.8515539169311523","2.8515539169311523","2.8515539169311523","1.7112175226211548","1.7112175226211548","1.7112175226211548","1.9494599103927612","1.9494599103927612","1.9494599103927612","826454512087597000","826454512087597000","826454512087597000","173670825984","173670825984","173670825984","3.149587631225586","3.149587631225586","3.149587631225586","1.968932867050171","1.968932867050171","1.968932867050171"
"258","1.0923575162887573","1.0923575162887573","1.0923575162887573","1.1440870761871338","1.1440870761871338","1.1440870761871338","1.2232398986816406","1.2232398986816406","1.2232398986816406","240.7666778564453","240.7666778564453","240.7666778564453","1.8585470914840698","1.8585470914840698","1.8585470914840698","3.6100738048553467","3.6100738048553467","3.6100738048553467","3112353479885062000","3112353479885062000","3112353479885062000","119717494784","119717494784","119717494784","3.596578359603882","3.596578359603882","3.596578359603882","1.2091161012649536","1.2091161012649536","1.2091161012649536"
"259","1.236923336982727","1.236923336982727","1.236923336982727","1.1647007465362549","1.1647007465362549","1.1647007465362549","1.1731889247894287","1.1731889247894287","1.1731889247894287","3.010423183441162","3.010423183441162","3.010423183441162","1.2796205282211304","1.2796205282211304","1.2796205282211304","2.1867446899414062","2.1867446899414062","2.1867446899414062","554295010204319740","554295010204319740","554295010204319740","57787232256","57787232256","57787232256","2.2154784202575684","2.2154784202575684","2.2154784202575684","376.8447265625","376.8447265625","376.8447265625"
"260","1.0617886781692505","1.0617886781692505","1.0617886781692505","1.2869609594345093","1.2869609594345093","1.2869609594345093","1.1602270603179932","1.1602270603179932","1.1602270603179932","8.596179962158203","8.596179962158203","8.596179962158203","2.4939308166503906","2.4939308166503906","2.4939308166503906","2.618475914001465","2.618475914001465","2.618475914001465","1246764272281714700","1246764272281714700","1246764272281714700","53991780352","53991780352","53991780352","4.545375823974609","4.545375823974609","4.545375823974609","1.974652647972107","1.974652647972107","1.974652647972107"
"261","1.5722583532333374","1.5722583532333374","1.5722583532333374","1.1664435863494873","1.1664435863494873","1.1664435863494873","1.2205688953399658","1.2205688953399658","1.2205688953399658","4.589711666107178","4.589711666107178","4.589711666107178","2.9381887912750244","2.9381887912750244","2.9381887912750244","1.6019905805587769","1.6019905805587769","1.6019905805587769","279960124565487600","279960124565487600","279960124565487600","39992647680","39992647680","39992647680","1.8813081979751587","1.8813081979751587","1.8813081979751587","1.2202777862548828","1.2202777862548828","1.2202777862548828"
"262","1.1840319633483887","1.1840319633483887","1.1840319633483887","1.227110505104065","1.227110505104065","1.227110505104065","1.1448582410812378","1.1448582410812378","1.1448582410812378","5.5351786613464355","5.5351786613464355","5.5351786613464355","1.3192001581192017","1.3192001581192017","1.3192001581192017","2.4154536724090576","2.4154536724090576","2.4154536724090576","2260980598338224000","2260980598338224000","2260980598338224000","137916137472","137916137472","137916137472","4.550734043121338","4.550734043121338","4.550734043121338","2.3080685138702393","2.3080685138702393","2.3080685138702393"
"263","1.0866601467132568","1.0866601467132568","1.0866601467132568","1.1433095932006836","1.1433095932006836","1.1433095932006836","1.2106167078018188","1.2106167078018188","1.2106167078018188","9.135884284973145","9.135884284973145","9.135884284973145","1.309493899345398","1.309493899345398","1.309493899345398","2.0433406829833984","2.0433406829833984","2.0433406829833984","300433821348659200","300433821348659200","300433821348659200","154271449088","154271449088","154271449088","2.931886672973633","2.931886672973633","2.931886672973633","1.1809388399124146","1.1809388399124146","1.1809388399124146"
"264","1.0901007652282715","1.0901007652282715","1.0901007652282715","1.2040804624557495","1.2040804624557495","1.2040804624557495","1.1830337047576904","1.1830337047576904","1.1830337047576904","3.6469686031341553","3.6469686031341553","3.6469686031341553","1.6726998090744019","1.6726998090744019","1.6726998090744019","2.0077767372131348","2.0077767372131348","2.0077767372131348","1419475833650675700","1419475833650675700","1419475833650675700","47593377792","47593377792","47593377792","409865664","409865664","409865664","3.2272822856903076","3.2272822856903076","3.2272822856903076"
