"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median__MAX","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median__MAX","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median__MAX","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median__MIN","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median__MAX"
"202","1.0000109672546387","1.0000109672546387","1.0000109672546387","1.0000258684158325","1.0000258684158325","1.0000258684158325","1.000024437904358","1.000024437904358","1.000024437904358","1.0006961822509766","1.0006961822509766","1.0006961822509766","1.000040054321289","1.000040054321289","1.000040054321289","1.0007587671279907","1.0007587671279907","1.0007587671279907","135.13121032714844","135.13121032714844","135.13121032714844","1.0078579187393188","1.0078579187393188","1.0078579187393188","1.0041371583938599","1.0041371583938599","1.0041371583938599","1.0000436305999756","1.0000436305999756","1.0000436305999756"
"203","1.0000109672546387","1.0000109672546387","1.0000109672546387","1.0000263452529907","1.0000263452529907","1.0000263452529907","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0007448196411133","1.0007448196411133","1.0007448196411133","1.000045657157898","1.000045657157898","1.000045657157898","1.001600742340088","1.001600742340088","1.001600742340088","707.4901733398438","707.4901733398438","707.4901733398438","1.1977001428604126","1.1977001428604126","1.1977001428604126","1.004568099975586","1.004568099975586","1.004568099975586","1.0000413656234741","1.0000413656234741","1.0000413656234741"
"204","1.000010371208191","1.000010371208191","1.000010371208191","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0000241994857788","1.0000241994857788","1.0000241994857788","1.0007543563842773","1.0007543563842773","1.0007543563842773","1.0000417232513428","1.0000417232513428","1.0000417232513428","1.001901388168335","1.001901388168335","1.001901388168335","634.1837158203125","634.1837158203125","634.1837158203125","1.0741719007492065","1.0741719007492065","1.0741719007492065","1.0052205324172974","1.0052205324172974","1.0052205324172974","1.0000516176223755","1.0000516176223755","1.0000516176223755"
"205","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.0000267028808594","1.0000267028808594","1.0000267028808594","1.000024437904358","1.000024437904358","1.000024437904358","1.0006901025772095","1.0006901025772095","1.0006901025772095","1.0000383853912354","1.0000383853912354","1.0000383853912354","1.001646637916565","1.001646637916565","1.001646637916565","559.7561645507812","559.7561645507812","559.7561645507812","1.2464369535446167","1.2464369535446167","1.2464369535446167","1.0023014545440674","1.0023014545440674","1.0023014545440674","1.0000416040420532","1.0000416040420532","1.0000416040420532"
"206","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.0000263452529907","1.0000263452529907","1.0000263452529907","1.0000241994857788","1.0000241994857788","1.0000241994857788","1.0010080337524414","1.0010080337524414","1.0010080337524414","1.0000449419021606","1.0000449419021606","1.0000449419021606","1.0018233060836792","1.0018233060836792","1.0018233060836792","117.75061798095703","117.75061798095703","117.75061798095703","1.1637227535247803","1.1637227535247803","1.1637227535247803","1.0041427612304688","1.0041427612304688","1.0041427612304688","1.0000442266464233","1.0000442266464233","1.0000442266464233"
"207","1.0000108480453491","1.0000108480453491","1.0000108480453491","1.0000256299972534","1.0000256299972534","1.0000256299972534","1.0000237226486206","1.0000237226486206","1.0000237226486206","1.0006954669952393","1.0006954669952393","1.0006954669952393","1.0000396966934204","1.0000396966934204","1.0000396966934204","1.0034531354904175","1.0034531354904175","1.0034531354904175","89.86295318603516","89.86295318603516","89.86295318603516","1.3849709033966064","1.3849709033966064","1.3849709033966064","1.0028282403945923","1.0028282403945923","1.0028282403945923","1.0000426769256592","1.0000426769256592","1.0000426769256592"
"208","1.0000125169754028","1.0000125169754028","1.0000125169754028","1.000025749206543","1.000025749206543","1.000025749206543","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0008127689361572","1.0008127689361572","1.0008127689361572","1.0000476837158203","1.0000476837158203","1.0000476837158203","1.001654863357544","1.001654863357544","1.001654863357544","95.88023376464844","95.88023376464844","95.88023376464844","1.0032763481140137","1.0032763481140137","1.0032763481140137","1.0027844905853271","1.0027844905853271","1.0027844905853271","1.000043272972107","1.000043272972107","1.000043272972107"
"209","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.0000261068344116","1.0000261068344116","1.0000261068344116","1.0000241994857788","1.0000241994857788","1.0000241994857788","1.0007354021072388","1.0007354021072388","1.0007354021072388","1.000048041343689","1.000048041343689","1.000048041343689","1.002133846282959","1.002133846282959","1.002133846282959","423.87091064453125","423.87091064453125","423.87091064453125","1.1143583059310913","1.1143583059310913","1.1143583059310913","1.001266598701477","1.001266598701477","1.001266598701477","1.0000475645065308","1.0000475645065308","1.0000475645065308"
"210","1.0000121593475342","1.0000121593475342","1.0000121593475342","1.0000262260437012","1.0000262260437012","1.0000262260437012","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0008039474487305","1.0008039474487305","1.0008039474487305","1.0000414848327637","1.0000414848327637","1.0000414848327637","1.002248764038086","1.002248764038086","1.002248764038086","1410.622314453125","1410.622314453125","1410.622314453125","1.1164097785949707","1.1164097785949707","1.1164097785949707","1.002147912979126","1.002147912979126","1.002147912979126","1.00003981590271","1.00003981590271","1.00003981590271"
"211","1.0000108480453491","1.0000108480453491","1.0000108480453491","1.000025749206543","1.000025749206543","1.000025749206543","1.0000238418579102","1.0000238418579102","1.0000238418579102","1.0007380247116089","1.0007380247116089","1.0007380247116089","1.0000548362731934","1.0000548362731934","1.0000548362731934","1.003979206085205","1.003979206085205","1.003979206085205","484.3182067871094","484.3182067871094","484.3182067871094","1.004860281944275","1.004860281944275","1.004860281944275","1.001201868057251","1.001201868057251","1.001201868057251","1.000048279762268","1.000048279762268","1.000048279762268"
"212","1.0000110864639282","1.0000110864639282","1.0000110864639282","1.0000275373458862","1.0000275373458862","1.0000275373458862","1.000024437904358","1.000024437904358","1.000024437904358","1.000756025314331","1.000756025314331","1.000756025314331","1.0000405311584473","1.0000405311584473","1.0000405311584473","1.0023376941680908","1.0023376941680908","1.0023376941680908","51.26802444458008","51.26802444458008","51.26802444458008","1.0503826141357422","1.0503826141357422","1.0503826141357422","1.000706434249878","1.000706434249878","1.000706434249878","1.0000412464141846","1.0000412464141846","1.0000412464141846"
"213","1.0000113248825073","1.0000113248825073","1.0000113248825073","1.0000261068344116","1.0000261068344116","1.0000261068344116","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.0007781982421875","1.0007781982421875","1.0007781982421875","1.0000547170639038","1.0000547170639038","1.0000547170639038","1.0015277862548828","1.0015277862548828","1.0015277862548828","294.6128845214844","294.6128845214844","294.6128845214844","1.4262882471084595","1.4262882471084595","1.4262882471084595","1.0024325847625732","1.0024325847625732","1.0024325847625732","1.0000431537628174","1.0000431537628174","1.0000431537628174"
"214","1.0000126361846924","1.0000126361846924","1.0000126361846924","1.0000240802764893","1.0000240802764893","1.0000240802764893","1.000024676322937","1.000024676322937","1.000024676322937","1.0007380247116089","1.0007380247116089","1.0007380247116089","1.0000369548797607","1.0000369548797607","1.0000369548797607","1.0009742975234985","1.0009742975234985","1.0009742975234985","58.989707946777344","58.989707946777344","58.989707946777344","1.2936434745788574","1.2936434745788574","1.2936434745788574","1.0031001567840576","1.0031001567840576","1.0031001567840576","1.0000414848327637","1.0000414848327637","1.0000414848327637"
"215","1.0000115633010864","1.0000115633010864","1.0000115633010864","1.0000251531600952","1.0000251531600952","1.0000251531600952","1.0000231266021729","1.0000231266021729","1.0000231266021729","1.0009386539459229","1.0009386539459229","1.0009386539459229","1.0000380277633667","1.0000380277633667","1.0000380277633667","1.003152847290039","1.003152847290039","1.003152847290039","192.1160430908203","192.1160430908203","192.1160430908203","1.178769826889038","1.178769826889038","1.178769826889038","1.0039650201797485","1.0039650201797485","1.0039650201797485","1.0000375509262085","1.0000375509262085","1.0000375509262085"
"216","1.0000109672546387","1.0000109672546387","1.0000109672546387","1.0000264644622803","1.0000264644622803","1.0000264644622803","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.0007402896881104","1.0007402896881104","1.0007402896881104","1.0000405311584473","1.0000405311584473","1.0000405311584473","1.0035072565078735","1.0035072565078735","1.0035072565078735","158.17501831054688","158.17501831054688","158.17501831054688","1.009074091911316","1.009074091911316","1.009074091911316","1.0053207874298096","1.0053207874298096","1.0053207874298096","1.0000460147857666","1.0000460147857666","1.0000460147857666"
"217","1.0000121593475342","1.0000121593475342","1.0000121593475342","1.0000256299972534","1.0000256299972534","1.0000256299972534","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0008094310760498","1.0008094310760498","1.0008094310760498","1.0000553131103516","1.0000553131103516","1.0000553131103516","1.0030653476715088","1.0030653476715088","1.0030653476715088","363.1925964355469","363.1925964355469","363.1925964355469","1.1369540691375732","1.1369540691375732","1.1369540691375732","1.0015372037887573","1.0015372037887573","1.0015372037887573","1.0000420808792114","1.0000420808792114","1.0000420808792114"
"218","1.0000107288360596","1.0000107288360596","1.0000107288360596","1.0000252723693848","1.0000252723693848","1.0000252723693848","1.0000241994857788","1.0000241994857788","1.0000241994857788","1.0010583400726318","1.0010583400726318","1.0010583400726318","1.0000407695770264","1.0000407695770264","1.0000407695770264","1.0010895729064941","1.0010895729064941","1.0010895729064941","192.12977600097656","192.12977600097656","192.12977600097656","1.0255508422851562","1.0255508422851562","1.0255508422851562","1.003771424293518","1.003771424293518","1.003771424293518","1.000049352645874","1.000049352645874","1.000049352645874"
"219","1.0000098943710327","1.0000098943710327","1.0000098943710327","1.000024437904358","1.000024437904358","1.000024437904358","1.0000240802764893","1.0000240802764893","1.0000240802764893","1.0009677410125732","1.0009677410125732","1.0009677410125732","1.0000380277633667","1.0000380277633667","1.0000380277633667","1.002495288848877","1.002495288848877","1.002495288848877","1021.4022216796875","1021.4022216796875","1021.4022216796875","1.0588757991790771","1.0588757991790771","1.0588757991790771","1.0020829439163208","1.0020829439163208","1.0020829439163208","1.000038743019104","1.000038743019104","1.000038743019104"
"220","1.0000109672546387","1.0000109672546387","1.0000109672546387","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.000024437904358","1.000024437904358","1.000024437904358","1.0011520385742188","1.0011520385742188","1.0011520385742188","1.0000395774841309","1.0000395774841309","1.0000395774841309","1.0030367374420166","1.0030367374420166","1.0030367374420166","38.3766975402832","38.3766975402832","38.3766975402832","1.2034746408462524","1.2034746408462524","1.2034746408462524","1.0030570030212402","1.0030570030212402","1.0030570030212402","1.0000423192977905","1.0000423192977905","1.0000423192977905"
"221","1.00001060962677","1.00001060962677","1.00001060962677","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.000025749206543","1.000025749206543","1.000025749206543","1.0015653371810913","1.0015653371810913","1.0015653371810913","1.0000388622283936","1.0000388622283936","1.0000388622283936","1.0022432804107666","1.0022432804107666","1.0022432804107666","1619.53759765625","1619.53759765625","1619.53759765625","1.0306379795074463","1.0306379795074463","1.0306379795074463","1.003989338874817","1.003989338874817","1.003989338874817","1.0000386238098145","1.0000386238098145","1.0000386238098145"
"222","1.0000104904174805","1.0000104904174805","1.0000104904174805","1.000024676322937","1.000024676322937","1.000024676322937","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0010920763015747","1.0010920763015747","1.0010920763015747","1.0000423192977905","1.0000423192977905","1.0000423192977905","1.000502586364746","1.000502586364746","1.000502586364746","98.35195922851562","98.35195922851562","98.35195922851562","1.0217413902282715","1.0217413902282715","1.0217413902282715","1.0023448467254639","1.0023448467254639","1.0023448467254639","1.0000382661819458","1.0000382661819458","1.0000382661819458"
"223","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.000024676322937","1.000024676322937","1.000024676322937","1.0011441707611084","1.0011441707611084","1.0011441707611084","1.0000419616699219","1.0000419616699219","1.0000419616699219","1.001816749572754","1.001816749572754","1.001816749572754","108.3480224609375","108.3480224609375","108.3480224609375","1.5598633289337158","1.5598633289337158","1.5598633289337158","1.0030139684677124","1.0030139684677124","1.0030139684677124","1.0000535249710083","1.0000535249710083","1.0000535249710083"
"224","1.0000110864639282","1.0000110864639282","1.0000110864639282","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0009729862213135","1.0009729862213135","1.0009729862213135","1.0000416040420532","1.0000416040420532","1.0000416040420532","1.002267837524414","1.002267837524414","1.002267837524414","209.59071350097656","209.59071350097656","209.59071350097656","1.500810146331787","1.500810146331787","1.500810146331787","1.0010740756988525","1.0010740756988525","1.0010740756988525","1.0000449419021606","1.0000449419021606","1.0000449419021606"
"225","1.0000107288360596","1.0000107288360596","1.0000107288360596","1.0000230073928833","1.0000230073928833","1.0000230073928833","1.0000238418579102","1.0000238418579102","1.0000238418579102","1.0008890628814697","1.0008890628814697","1.0008890628814697","1.0000396966934204","1.0000396966934204","1.0000396966934204","1.002488374710083","1.002488374710083","1.002488374710083","452.3629150390625","452.3629150390625","452.3629150390625","1.0826911926269531","1.0826911926269531","1.0826911926269531","1.0025190114974976","1.0025190114974976","1.0025190114974976","1.0000413656234741","1.0000413656234741","1.0000413656234741"
"226","1.0000098943710327","1.0000098943710327","1.0000098943710327","1.0000261068344116","1.0000261068344116","1.0000261068344116","1.0000255107879639","1.0000255107879639","1.0000255107879639","1.0006616115570068","1.0006616115570068","1.0006616115570068","1.0000388622283936","1.0000388622283936","1.0000388622283936","1.00270414352417","1.00270414352417","1.00270414352417","168.81996154785156","168.81996154785156","168.81996154785156","1.1489861011505127","1.1489861011505127","1.1489861011505127","1.0007333755493164","1.0007333755493164","1.0007333755493164","1.000041127204895","1.000041127204895","1.000041127204895"
"227","1.000010371208191","1.000010371208191","1.000010371208191","1.0000262260437012","1.0000262260437012","1.0000262260437012","1.0000241994857788","1.0000241994857788","1.0000241994857788","1.000842571258545","1.000842571258545","1.000842571258545","1.0000412464141846","1.0000412464141846","1.0000412464141846","1.0010462999343872","1.0010462999343872","1.0010462999343872","2297.52734375","2297.52734375","2297.52734375","1.1690319776535034","1.1690319776535034","1.1690319776535034","1.002232551574707","1.002232551574707","1.002232551574707","1.000038981437683","1.000038981437683","1.000038981437683"
"228","1.0000098943710327","1.0000098943710327","1.0000098943710327","1.0000250339508057","1.0000250339508057","1.0000250339508057","1.0000250339508057","1.0000250339508057","1.0000250339508057","1.0008225440979004","1.0008225440979004","1.0008225440979004","1.0000386238098145","1.0000386238098145","1.0000386238098145","1.0013693571090698","1.0013693571090698","1.0013693571090698","151.4448699951172","151.4448699951172","151.4448699951172","1.172503113746643","1.172503113746643","1.172503113746643","1.0031694173812866","1.0031694173812866","1.0031694173812866","1.0000414848327637","1.0000414848327637","1.0000414848327637"
"229","1.0000098943710327","1.0000098943710327","1.0000098943710327","1.0000265836715698","1.0000265836715698","1.0000265836715698","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.000803828239441","1.000803828239441","1.000803828239441","1.00003981590271","1.00003981590271","1.00003981590271","1.0024241209030151","1.0024241209030151","1.0024241209030151","202.73121643066406","202.73121643066406","202.73121643066406","1.0882959365844727","1.0882959365844727","1.0882959365844727","1.001197099685669","1.001197099685669","1.001197099685669","1.0000364780426025","1.0000364780426025","1.0000364780426025"
"230","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.000030279159546","1.000030279159546","1.000030279159546","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.0014450550079346","1.0014450550079346","1.0014450550079346","1.0000464916229248","1.0000464916229248","1.0000464916229248","1.0029890537261963","1.0029890537261963","1.0029890537261963","170.72364807128906","170.72364807128906","170.72364807128906","2.048579692840576","2.048579692840576","2.048579692840576","1.0010523796081543","1.0010523796081543","1.0010523796081543","1.0000401735305786","1.0000401735305786","1.0000401735305786"
"231","1.0000108480453491","1.0000108480453491","1.0000108480453491","1.0000274181365967","1.0000274181365967","1.0000274181365967","1.0000231266021729","1.0000231266021729","1.0000231266021729","1.001123309135437","1.001123309135437","1.001123309135437","1.0000439882278442","1.0000439882278442","1.0000439882278442","1.001130223274231","1.001130223274231","1.001130223274231","364.31011962890625","364.31011962890625","364.31011962890625","1.6107312440872192","1.6107312440872192","1.6107312440872192","1.002972960472107","1.002972960472107","1.002972960472107","1.00003182888031","1.00003182888031","1.00003182888031"
"232","1.0000107288360596","1.0000107288360596","1.0000107288360596","1.0000274181365967","1.0000274181365967","1.0000274181365967","1.0000243186950684","1.0000243186950684","1.0000243186950684","1.0015243291854858","1.0015243291854858","1.0015243291854858","1.0000406503677368","1.0000406503677368","1.0000406503677368","1.0007221698760986","1.0007221698760986","1.0007221698760986","286.3695983886719","286.3695983886719","286.3695983886719","1.2440240383148193","1.2440240383148193","1.2440240383148193","1.0014759302139282","1.0014759302139282","1.0014759302139282","1.000036597251892","1.000036597251892","1.000036597251892"
"233","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.000027060508728","1.000027060508728","1.000027060508728","1.0000238418579102","1.0000238418579102","1.0000238418579102","1.0010722875595093","1.0010722875595093","1.0010722875595093","1.0000392198562622","1.0000392198562622","1.0000392198562622","1.0008670091629028","1.0008670091629028","1.0008670091629028","204.425537109375","204.425537109375","204.425537109375","1.2874244451522827","1.2874244451522827","1.2874244451522827","1.0032975673675537","1.0032975673675537","1.0032975673675537","1.0000405311584473","1.0000405311584473","1.0000405311584473"
"234","1.0000102519989014","1.0000102519989014","1.0000102519989014","1.0000261068344116","1.0000261068344116","1.0000261068344116","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.000923991203308","1.000923991203308","1.000923991203308","1.0000416040420532","1.0000416040420532","1.0000416040420532","1.000676155090332","1.000676155090332","1.000676155090332","246.19654846191406","246.19654846191406","246.19654846191406","1.1611872911453247","1.1611872911453247","1.1611872911453247","1.00417959690094","1.00417959690094","1.00417959690094","1.0000331401824951","1.0000331401824951","1.0000331401824951"
"235","1.0000098943710327","1.0000098943710327","1.0000098943710327","1.0000274181365967","1.0000274181365967","1.0000274181365967","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.0008000135421753","1.0008000135421753","1.0008000135421753","1.000044345855713","1.000044345855713","1.000044345855713","1.007365345954895","1.007365345954895","1.007365345954895","332.4385986328125","332.4385986328125","332.4385986328125","1.3128613233566284","1.3128613233566284","1.3128613233566284","1.002429485321045","1.002429485321045","1.002429485321045","1.0000399351119995","1.0000399351119995","1.0000399351119995"
"236","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.0000253915786743","1.0000253915786743","1.0000253915786743","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.0006972551345825","1.0006972551345825","1.0006972551345825","1.0000388622283936","1.0000388622283936","1.0000388622283936","1.003257155418396","1.003257155418396","1.003257155418396","235.71661376953125","235.71661376953125","235.71661376953125","1.4237170219421387","1.4237170219421387","1.4237170219421387","1.000968098640442","1.000968098640442","1.000968098640442","1.000035285949707","1.000035285949707","1.000035285949707"
"237","1.000010371208191","1.000010371208191","1.000010371208191","1.0000249147415161","1.0000249147415161","1.0000249147415161","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0010703802108765","1.0010703802108765","1.0010703802108765","1.0000371932983398","1.0000371932983398","1.0000371932983398","1.0024884939193726","1.0024884939193726","1.0024884939193726","326.85772705078125","326.85772705078125","326.85772705078125","1.2951335906982422","1.2951335906982422","1.2951335906982422","1.0028400421142578","1.0028400421142578","1.0028400421142578","1.000037670135498","1.000037670135498","1.000037670135498"
"238","1.0000110864639282","1.0000110864639282","1.0000110864639282","1.0000253915786743","1.0000253915786743","1.0000253915786743","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.0009162425994873","1.0009162425994873","1.0009162425994873","1.000038981437683","1.000038981437683","1.000038981437683","1.0031769275665283","1.0031769275665283","1.0031769275665283","189.41860961914062","189.41860961914062","189.41860961914062","1.3001205921173096","1.3001205921173096","1.3001205921173096","1.0012061595916748","1.0012061595916748","1.0012061595916748","1.0000381469726562","1.0000381469726562","1.0000381469726562"
"239","1.0000110864639282","1.0000110864639282","1.0000110864639282","1.0000251531600952","1.0000251531600952","1.0000251531600952","1.0000252723693848","1.0000252723693848","1.0000252723693848","1.0007556676864624","1.0007556676864624","1.0007556676864624","1.000037431716919","1.000037431716919","1.000037431716919","1.0024044513702393","1.0024044513702393","1.0024044513702393","313.763671875","313.763671875","313.763671875","1.3314802646636963","1.3314802646636963","1.3314802646636963","1.0026185512542725","1.0026185512542725","1.0026185512542725","1.000038981437683","1.000038981437683","1.000038981437683"
"240","1.0000109672546387","1.0000109672546387","1.0000109672546387","1.0000232458114624","1.0000232458114624","1.0000232458114624","1.0000215768814087","1.0000215768814087","1.0000215768814087","1.0006227493286133","1.0006227493286133","1.0006227493286133","1.00003981590271","1.00003981590271","1.00003981590271","1.0007691383361816","1.0007691383361816","1.0007691383361816","201.89723205566406","201.89723205566406","201.89723205566406","1.1647076606750488","1.1647076606750488","1.1647076606750488","1.002069115638733","1.002069115638733","1.002069115638733","1.0000404119491577","1.0000404119491577","1.0000404119491577"
"241","1.0000108480453491","1.0000108480453491","1.0000108480453491","1.0000264644622803","1.0000264644622803","1.0000264644622803","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.0007619857788086","1.0007619857788086","1.0007619857788086","1.0000362396240234","1.0000362396240234","1.0000362396240234","1.0013049840927124","1.0013049840927124","1.0013049840927124","312.6183776855469","312.6183776855469","312.6183776855469","1.5128297805786133","1.5128297805786133","1.5128297805786133","1.0031386613845825","1.0031386613845825","1.0031386613845825","1.0000382661819458","1.0000382661819458","1.0000382661819458"
"242","1.0000108480453491","1.0000108480453491","1.0000108480453491","1.000024437904358","1.000024437904358","1.000024437904358","1.0000230073928833","1.0000230073928833","1.0000230073928833","1.0008317232131958","1.0008317232131958","1.0008317232131958","1.0000368356704712","1.0000368356704712","1.0000368356704712","1.0015136003494263","1.0015136003494263","1.0015136003494263","274.34869384765625","274.34869384765625","274.34869384765625","1.2452270984649658","1.2452270984649658","1.2452270984649658","1.0018348693847656","1.0018348693847656","1.0018348693847656","1.0000377893447876","1.0000377893447876","1.0000377893447876"
"243","1.000011682510376","1.000011682510376","1.000011682510376","1.0000240802764893","1.0000240802764893","1.0000240802764893","1.000023365020752","1.000023365020752","1.000023365020752","1.0008255243301392","1.0008255243301392","1.0008255243301392","1.0000498294830322","1.0000498294830322","1.0000498294830322","1.001509666442871","1.001509666442871","1.001509666442871","300.8952941894531","300.8952941894531","300.8952941894531","1.1986781358718872","1.1986781358718872","1.1986781358718872","1.0015630722045898","1.0015630722045898","1.0015630722045898","1.0000340938568115","1.0000340938568115","1.0000340938568115"
"244","1.0000097751617432","1.0000097751617432","1.0000097751617432","1.000023365020752","1.000023365020752","1.000023365020752","1.0000237226486206","1.0000237226486206","1.0000237226486206","1.0009878873825073","1.0009878873825073","1.0009878873825073","1.0000381469726562","1.0000381469726562","1.0000381469726562","1.0015851259231567","1.0015851259231567","1.0015851259231567","117.76898193359375","117.76898193359375","117.76898193359375","1.138221263885498","1.138221263885498","1.138221263885498","1.0019460916519165","1.0019460916519165","1.0019460916519165","1.000037431716919","1.000037431716919","1.000037431716919"
"245","1.00001060962677","1.00001060962677","1.00001060962677","1.000025749206543","1.000025749206543","1.000025749206543","1.0000232458114624","1.0000232458114624","1.0000232458114624","1.0008106231689453","1.0008106231689453","1.0008106231689453","1.0000375509262085","1.0000375509262085","1.0000375509262085","1.0016275644302368","1.0016275644302368","1.0016275644302368","1142.431396484375","1142.431396484375","1142.431396484375","1.0804957151412964","1.0804957151412964","1.0804957151412964","1.002798080444336","1.002798080444336","1.002798080444336","1.0000361204147339","1.0000361204147339","1.0000361204147339"
"246","1.0000097751617432","1.0000097751617432","1.0000097751617432","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.0000238418579102","1.0000238418579102","1.0000238418579102","1.0007537603378296","1.0007537603378296","1.0007537603378296","1.0000427961349487","1.0000427961349487","1.0000427961349487","1.0012987852096558","1.0012987852096558","1.0012987852096558","2120.284423828125","2120.284423828125","2120.284423828125","1.0475268363952637","1.0475268363952637","1.0475268363952637","1.0023002624511719","1.0023002624511719","1.0023002624511719","1.0000360012054443","1.0000360012054443","1.0000360012054443"
"247","1.0000100135803223","1.0000100135803223","1.0000100135803223","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0000232458114624","1.0000232458114624","1.0000232458114624","1.0008295774459839","1.0008295774459839","1.0008295774459839","1.0000383853912354","1.0000383853912354","1.0000383853912354","1.0016090869903564","1.0016090869903564","1.0016090869903564","165.09713745117188","165.09713745117188","165.09713745117188","1.2111942768096924","1.2111942768096924","1.2111942768096924","1.0021146535873413","1.0021146535873413","1.0021146535873413","1.0000354051589966","1.0000354051589966","1.0000354051589966"
"248","1.0000087022781372","1.0000087022781372","1.0000087022781372","1.0000237226486206","1.0000237226486206","1.0000237226486206","1.000022292137146","1.000022292137146","1.000022292137146","1.0007166862487793","1.0007166862487793","1.0007166862487793","1.0000479221343994","1.0000479221343994","1.0000479221343994","1.0027811527252197","1.0027811527252197","1.0027811527252197","53.09149932861328","53.09149932861328","53.09149932861328","1.3285233974456787","1.3285233974456787","1.3285233974456787","1.0035219192504883","1.0035219192504883","1.0035219192504883","1.0000425577163696","1.0000425577163696","1.0000425577163696"
"249","1.000009298324585","1.000009298324585","1.000009298324585","1.0000219345092773","1.0000219345092773","1.0000219345092773","1.0000224113464355","1.0000224113464355","1.0000224113464355","1.0009530782699585","1.0009530782699585","1.0009530782699585","1.0000535249710083","1.0000535249710083","1.0000535249710083","1.0022634267807007","1.0022634267807007","1.0022634267807007","399.63702392578125","399.63702392578125","399.63702392578125","1.268859624862671","1.268859624862671","1.268859624862671","1.0015242099761963","1.0015242099761963","1.0015242099761963","1.000037431716919","1.000037431716919","1.000037431716919"
